gene	n_merged_intervals	total_band_width	frac_holdouts_outside
CUTALP	1	7057.4030139062015	0.0
PHF19	1	8673.62865686882	0.0
TRAF1	1	15856.261221903113	0.0
C5	2	1852.05724659597	0.0
CNTRL	1	4927.527434974942	0.0
RAB14	1	6680.843051460213	0.0
GSN	1	57993.53173582888	0.0
GSN-AS1	1	276.7246258901301	0.0
STOM	1	109730.56587746087	0.0
GGTA1	1	1897.1673317418063	0.020000000000000018
DAB2IP	2	1514.5757732213194	0.0
TTLL11	1	635.727442502386	0.0
NDUFA8	1	2094.782444809597	0.0
RBM18	1	1917.1190844638447	0.0
MRRF	1	2896.674229635807	0.0
PTGS1	1	22988.373469493825	0.0
ENSG00000269970	1	289.93915137057974	0.0
PDCL	1	1372.5798884456242	0.0
RC3H2	1	4616.406157723976	0.0
ZBTB6	1	1010.308697745807	0.0
ZBTB26	1	1021.6885706141484	0.0
ENSG00000261094	1	376.72481456197744	0.0
RABGAP1	1	2716.660738285502	0.0
MIR600HG	1	1569.9693344334576	0.0
STRBP	1	1866.6327691531076	0.020000000000000018
DENND1A	1	5128.281491598615	0.0
NEK6	1	4716.696575856571	0.0
PSMB7	1	7963.91382626869	0.0
NR6A1	1	2923.669437578694	0.0
OLFML2A	1	309.341082711449	0.0
RPL35	2	37852.468814784996	0.0
ARPC5L	1	5740.500260179199	0.0
GOLGA1	1	7421.380366387348	0.0
SCAI	1	3090.392400650623	0.0
PPP6C	1	8851.369151370638	0.0
PRPS1P2	1	329.44425447516454	0.0
RABEPK	1	1954.8039264320537	0.0
HSPA5	1	448296.857117692	0.0
GAPVD1	1	8983.276097828386	0.0
MAPKAP1	1	2975.0276073964837	0.0
PBX3	2	2366.408054946093	0.0
MVB12B	1	1932.3775812419867	0.0
ZBTB43	1	11493.536774812912	0.0
ZBTB34	1	8784.099264518685	0.0
RALGPS1	1	1101.7422386558844	0.0
ANGPTL2	1	809.2100201935095	0.0
SLC2A8	1	1266.7530748285562	0.0
ZNF79	1	546.9375669796602	0.0
RPL12	1	69065.69647195816	0.0
LRSAM1	1	4823.390988094061	0.0
NIBAN2	1	15537.458799995426	0.0
STXBP1	2	1743.3438278051112	0.0
TTC16	1	4568.194260172259	0.0
TOR2A	1	3505.636782163051	0.0
SH2D3C	1	18285.800871696207	0.0
ENSG00000286196	1	1820.04645684805	0.0
CDK9	1	8415.505658215267	0.0
FPGS	1	5958.78564355979	0.0
ENG	1	15385.115762824471	0.0
AK1	1	9869.07628461922	0.0
ST6GALNAC6	1	12456.155515155491	0.0
ENSG00000305432	1	604.5543730652151	0.0
ST6GALNAC4	2	15727.495660678484	0.0
PIP5KL1	1	494.282405359903	0.0
DPM2	2	12897.641910832197	0.0
EEIG1	1	19316.841754123696	0.0
NAIF1	1	1165.0608891961233	0.0
SLC25A25	1	3288.285486621534	0.0
SLC25A25-AS1	2	4779.7860529541485	0.0
ENSG00000297862	1	313.5011880242508	0.0
PTGES2	1	2845.227203109517	0.0
LCN2	1	285385.15620680247	0.0
BBLN	1	10413.881898101648	0.0
CIZ1	1	14522.21859766172	0.0
DNM1	2	1179.1055058176516	0.0
GOLGA2	1	5887.394776933141	0.0
SWI5	1	947.1827656830508	0.0
TRUB2	1	1495.4185588745502	0.0
COQ4	1	3086.9108978275053	0.0
SLC27A4	1	2021.172087159661	0.0
TMSB4XP4	1	732.6697378753391	0.0
URM1	1	4942.104098476646	0.0
CERCAM	1	3191.5961689176424	0.0
ODF2	1	4413.024508301358	0.0
GLE1	1	3524.1962204554065	0.0
SPTAN1	1	26071.330752337555	0.0
DYNC2I2	1	4277.831162353039	0.0
SET	1	15868.674425022817	0.0
PKN3	1	1364.1609429456528	0.0
ZDHHC12	1	9596.485033838037	0.0
ZDHHC12-DT	1	429.18679672317734	0.0
ZER1	1	20712.6772043261	0.0
TBC1D13	1	3862.4803970265016	0.0
ENDOG	2	861.67613423228	0.0
SPOUT1	1	3142.891177535074	0.0
KYAT1	1	921.4939533993797	0.0
LRRC8A	1	7606.30714887398	0.0
PHYHD1	1	1126.293581933537	0.0
DOLK	1	747.3948528365398	0.0
NUP188	1	6749.58661168979	0.0
SH3GLB2	1	26856.475304335716	0.0
MIGA2	1	6722.4615850198425	0.0
DOLPP1	1	1355.3356683733386	0.0
CRAT	1	8675.887125215042	0.0
PTPA	1	10677.161708738786	0.0
IER5L	2	3347.7114479648	0.0
LINC02975	1	1963.3087037395055	0.0
LINC01503	1	3220.995993186544	0.0
LINC00963	1	16761.15282808368	0.0
NTMT1	1	1164.170150850376	0.0
ASB6	1	3016.327581548111	0.0
PTGES	1	12907.390886605439	0.0
TOR1B	1	5520.293273523066	0.0
ENSG00000298227	1	768.7083089753928	0.0
TOR1A	1	5908.549798240382	0.0
C9orf78	1	129418.49824413503	0.0
USP20	1	10917.259945509513	0.0
ENSG00000288956	1	146.97949040863867	0.0
FNBP1	1	27799.475971390002	0.0
ENSG00000288924	1	1577.0355432591543	0.0
GPR107	1	7216.008580880717	0.0
NCS1	1	1225.3015409864631	0.0
ASS1	1	21961.783245946826	0.0
ENSG00000289933	2	4525.7130385433475	0.0
FUBP3	1	2440.39005730668	0.0
EXOSC2	1	2723.817040190311	0.020000000000000018
ABL1	1	6521.157993929087	0.0
LAMC3	1	479.6876706790894	0.0
AIF1L	1	1403.2685681079595	0.0
NUP214	1	16188.807497217835	0.0
FAM78A	1	7753.411439170753	0.0
PLPP7	1	1393.4039186678403	0.0
PRRC2B	2	13962.685756352455	0.0
POMT1	1	5952.5600521834285	0.0
UCK1	1	2952.8665296808877	0.0
RAPGEF1	1	32897.92296606852	0.0
MED27	1	1549.457139831026	0.0
NTNG2	1	13699.946348053021	0.0
SETX	1	15992.084351036709	0.0
TTF1	1	1206.3616433211816	0.0
DDX31	2	1393.797287410449	0.0
GTF3C4	1	935.8099998669173	0.0
SPACA9	1	467.1430392772175	0.0
TSC1	1	4227.437424413192	0.0
GFI1B	2	7084.2616367970495	0.0
EEF1A1P5	1	10636.118188845789	0.0
GTF3C5	1	6673.561532309614	0.0
CEL	1	5048.600275441706	0.0
RALGDS	1	43368.36354086861	0.0
GBGT1	1	5512.307625237957	0.0
ABO	1	1525.142028108431	0.0
SURF6	1	2781.084275836134	0.0
MED22	1	5832.306189206729	0.0
RPL7A	1	113194.05084067961	0.0
SURF1	1	4937.037032338932	0.0
SURF2	1	970.0274418474044	0.0
SURF4	1	19564.085293502667	0.0
REXO4	1	2902.5658406378298	0.0
ADAMTS13	1	336.41473303500743	0.0
CACFD1	1	1622.7797200288112	0.0
SLC2A6	1	14888.726492004433	0.0
DBH-AS1	1	519.9176759954948	0.0
SARDH	1	559.114635669238	0.0
VAV2	1	3042.8567039157174	0.0
BRD3OS	1	1335.0062051072878	0.0
BRD3	1	2160.8388430968935	0.0
WDR5	1	2258.6309393974257	0.0
RXRA	1	37204.0953851101	0.0
ENSG00000228877	1	478.17602262910634	0.0
COL5A1	1	1374.6965856540246	0.0
FCN1	3	197470.24987867966	0.0
ENSG00000236403	1	200.50675593591075	0.0
OLFM1	1	469.5896616167354	0.0
PPP1R26	1	608.8859076279372	0.0
MRPS2	1	2343.8085551501954	0.0
KCNT1	1	384.35477706556486	0.0
CAMSAP1	1	2331.696191649091	0.0
UBAC1	1	14945.206653224855	0.0
NACC2	1	9385.851797188467	0.0
LINC02846	1	126.02975120546975	0.0
TMEM250	1	5077.993576182827	0.0
ENSG00000275329	1	136.98582220654757	0.0
QSOX2	1	3348.046089142511	0.0
GPSM1	2	1574.041721234382	0.0
DNLZ	1	1339.3059699141133	0.0
CARD9	1	2894.806092718765	0.0
SNAPC4	1	3009.588446691099	0.0
ENTR1	1	3788.45090278721	0.0
PMPCA	1	3820.9453357464695	0.0
INPP5E	2	3302.0562192943235	0.0
SEC16A	1	16761.870844099714	0.0
NOTCH1	2	40493.260288092395	0.0
ENSG00000227512	1	293.8564484952422	0.0
NALT1	2	1579.6495612911226	0.0
LINC01451	1	1159.4502072724752	0.0
EGFL7	1	3189.047676752501	0.0
AGPAT2	1	15006.191910393212	0.0
DIPK1B	1	928.5555041011911	0.0
SNHG7	1	6907.6948119810895	0.0
LCN10	1	1853.980372776992	0.040000000000000036
LCN8	1	1506.1634113917776	0.0
TMEM141	1	2384.0749557768886	0.0
CCDC183	2	303.45924771983863	0.0
CCDC183-AS1	1	127.6466592604286	0.0
RABL6	1	8831.778451359973	0.0
AJM1	1	2082.0095549191146	0.0
PHPT1	2	3980.6692172388066	0.0
MAMDC4	1	4474.814565078726	0.0
EDF1	1	21357.812856963625	0.0
TRAF2	1	4337.7286202305895	0.020000000000000018
FBXW5	1	19484.447641746236	0.0
C8G	1	1262.3077265326112	0.0
PTGDS	2	81037.83787194896	0.0
PAXX	1	9605.421913111533	0.0
CLIC3	1	9937.09110792796	0.0
ABCA2	1	45771.74946198461	0.0
LINC02908	1	7553.848239172243	0.0
FUT7	1	22885.932795248173	0.0
NPDC1	1	7181.1198606892995	0.0
ENTPD2	1	720.5530086467621	0.0
SAPCD2	1	735.5842579575502	0.0
UAP1L1	1	3568.826540670227	0.0
MAN1B1-DT	1	351.41198669760314	0.0
MAN1B1	1	11331.183008809792	0.0
DPP7	1	15498.264971113551	0.0
ENSG00000299654	1	261.19396034128926	0.0
ANAPC2	1	4610.280401154867	0.0
SSNA1	1	4194.460528919539	0.0
TPRN	1	1075.9770437448888	0.0
TMEM203	1	2323.208096795377	0.0
NDOR1	1	4617.319068621	0.0
RNF208	1	1217.9053039472178	0.0
TUBB4B	1	36439.16296381478	0.0
NELFB	1	7394.621899062121	0.0
TOR4A	1	12019.087439843302	0.0
NRARP	1	719.3485215001837	0.0
EXD3	1	1695.95979723054	0.0
NOXA1	1	875.8482723998517	0.0
NSMF	1	11382.754054591043	0.0
PNPLA7	1	2272.725999603452	0.0
MRPL41	1	6153.920381591549	0.0
DPH7	1	3942.2578740185572	0.0
ZMYND19	2	2586.0975053626626	0.0
ARRDC1	1	12129.606449657851	0.0
ARRDC1-AS1	1	1798.7042495357264	0.0
EHMT1	1	5824.089646332767	0.0
ENSG00000293104	1	430.2374555643155	0.0
ENSG00000290585	1	1326.6883950644096	0.0
ZMYND11	1	3272.0747128356657	0.0
DIP2C	2	698.7483961200064	0.0
LARP4B	1	7535.344958020979	0.0
GTPBP4	1	2762.8554342521365	0.0
IDI2-AS1	2	1830.8922685464559	0.0
IDI1	1	26079.267012963195	0.0
WDR37	1	5552.678512916251	0.0
ADARB2	1	1332.8036122770882	0.0
PFKP	1	12257.672073652067	0.0
PITRM1	1	3620.153761758927	0.0
PITRM1-AS1	1	214.66503813471846	0.0
KLF6	1	89877.59435490651	0.0
ENSG00000298309	1	935.06843455034	0.0
ENSG00000298322	1	1513.7624904380018	0.0
AKR1C1	2	22341.38215500552	0.0
AKR1C2	2	17778.752247221597	0.0
AKR1C3	2	12499.425374839022	0.0
NET1	1	918.9340770085329	0.0
ASB13	1	1456.156579657527	0.0
TASOR2	1	2922.718354405808	0.0
GDI2	1	16057.391270196453	0.0
ANKRD16	1	288.94393011233575	0.0
FBH1	1	4159.778617915573	0.0
ENSG00000232807	1	332.36308944135703	0.0
IL15RA	1	1688.0910736392616	0.0
IL2RA	1	1624.0917493592135	0.0
RBM17	1	7683.146783119883	0.0
PFKFB3	1	186349.0149113395	0.0
ENSG00000302099	1	685.9727896541604	0.0
LINC02649	1	3711.5510128380033	0.0
ENSG00000302173	1	558.8824152870224	0.0
LINC02656	1	2978.4039477498172	0.0
ENSG00000302067	1	300.1508214229799	0.0
ENSG00000302136	1	440.66965193465836	0.0
PRKCQ	1	7241.043545666312	0.020000000000000018
ENSG00000288915	1	785.4368228444829	0.0
PRKCQ-AS1	2	5506.000130837287	0.0
LINC02648	2	1501.8600031332844	0.0
ENSG00000287277	1	288.03544485028317	0.0
SFMBT2	1	5834.369101741849	0.0
ITIH2	3	9263.652936324794	0.0
KIN	1	1627.0300031737645	0.0
ATP5F1C	1	7120.938182129074	0.0
TAF3	1	1847.2808861404833	0.0
GATA3	2	3566.5882823929364	0.0
CELF2	1	44824.094155144536	0.0
ENSG00000310009	1	414.35853109022315	0.0
ENSG00000310031	1	1323.2494794875868	0.0
CELF2-AS1	1	4667.804529826472	0.0
USP6NL	1	750.9243629682016	0.0
ECHDC3	1	10764.359578209669	0.0
PROSER2	2	763.5459411001921	0.0
UPF2	1	4488.607969754305	0.0
DHTKD1	1	3366.0622395538026	0.0
SEC61A2	1	4118.717354160433	0.0
NUDT5	1	22673.695531153302	0.0
CDC123	1	18618.21587146829	0.0
ENSG00000228302	1	2214.975907873787	0.0
CAMK1D	1	19864.324777421843	0.0
CCDC3	1	735.0278097498452	0.0
OPTN	1	36307.93247209775	0.0
MCM10	1	1171.9343817784843	0.0
PHYH	2	11902.444401821933	0.0
SEPHS1	1	2437.423053678077	0.0
BEND7	1	2562.3842815959442	0.0
PRPF18	1	3689.2907063215116	0.0
FRMD4A	1	2423.5980855591715	0.0
FAM107B	1	26594.988849598536	0.0
MSANTD7	1	1135.9173003655067	0.0
HSPA14	1	547.5882897878231	0.0
SUV39H2	1	475.682957154387	0.0
DCLRE1C	1	2429.513175735988	0.0
OLAH	1	49119.1320316799	0.0
ACBD7	1	1131.257847890052	0.0
RPP38	1	626.3112219611277	0.0
NMT2	1	1907.835017524583	0.0
FAM171A1	1	472.6845385563646	0.0
ITGA8	2	557.2275622884728	0.0
MINDY3	1	993.8005416531141	0.0
PTER	1	1112.2686741782563	0.0
RSU1	1	8330.300547497853	0.0
CUBN	1	776.0368183392214	0.0
TRDMT1	1	905.5528942198188	0.0
VIM-AS1	1	5135.583623964996	0.0
VIM	1	169258.45024310483	0.0
ST8SIA6	1	893.9763496102735	0.0
HACD1	1	837.9936236791797	0.0
STAM	1	3154.097579939693	0.0
TMEM236	1	160.85077231791917	0.0
MRC1	2	15276.314684168245	0.0
CACNB2	1	202.2623109688982	0.0
ENSG00000240291	1	398.41401246699974	0.0
NSUN6	1	1585.0650342314523	0.0
ARL5B	1	11514.975452381439	0.0
ENSG00000233968	1	267.91042113948714	0.0
PLXDC2	2	11618.259596901891	0.0
NEBL	1	896.0886681657588	0.0
MLLT10	1	2107.8545998149875	0.0
DNAJC1	1	3363.904217457663	0.0
COMMD3	1	2203.8295472788664	0.0
BMI1	1	2881.5012542121317	0.0
PIP4K2A	1	38753.73722776055	0.0
MSRB2	1	5026.062434021419	0.0
OTUD1	1	6565.494983582504	0.0
ARHGAP21	1	2979.708280335051	0.0
ENKUR	1	433.6784463992845	0.0
THNSL1	1	508.2080403814413	0.0
APBB1IP	1	68207.33807212833	0.0
FAM238A	2	1239.5020275425918	0.0
PDSS1	1	2227.903736983033	0.0
ABI1	1	16466.083839538263	0.0
ANKRD26	2	832.7169040845622	0.0
YME1L1	1	8839.52773130014	0.0
MASTL	1	1813.3445524529636	0.0
ACBD5	1	2457.7340691186005	0.0
RAB18	1	6861.6548853050945	0.0
LINC02680	1	545.7177127600527	0.0
MPP7	1	2874.7824111021278	0.0
WAC-AS1	1	3685.707640808509	0.0
WAC	1	18012.41296717995	0.0
BAMBI	1	595.5897128796571	0.0
SVIL-AS1	1	2306.240130194627	0.0
SVIL	1	9024.832674998366	0.0
JCAD	1	886.0829419135716	0.0
MTPAP	1	1160.4201713515213	0.020000000000000018
MAP3K8	1	26033.857471629064	0.020000000000000018
ENSG00000302909	1	142.29632744457186	0.0
ZNF438	1	10842.078315466004	0.0
ENSG00000272914	1	934.2770736486261	0.0
ENSG00000304783	1	422.1039886152559	0.0
ZEB1-AS1	1	1191.6935352975756	0.0
ZEB1	1	4169.665318580875	0.0
ARHGAP12	1	2343.130418326319	0.0
KIF5B	1	7847.815768490864	0.0
EPC1	1	3109.6351229446764	0.0
CCDC7	1	321.7267096828918	0.0
ITGB1	1	20952.48532177784	0.0
IATPR	1	547.7270726998285	0.0
NRP1	1	2872.3599505684183	0.0
PARD3	2	961.1138767142385	0.0
CUL2	1	1883.3663039799587	0.0
CREM	1	10015.732800595688	0.0
ENSG00000269952	1	286.30309864028595	0.0
CCNY-AS1	1	229.35297742160756	0.0
CCNY	1	11197.256926348738	0.0
NAMPTP1	1	7117.4069298179975	0.0
ZNF248	1	860.2187854745831	0.0
ZNF25	1	827.5566699486068	0.0
ZNF33A	1	9907.541047614459	0.0
ZNF37A	1	1204.5095815060201	0.0
HSD17B7P2	1	431.56154618590926	0.0
ENSG00000290535	1	1464.9082016507773	0.0
ZNF37BP	1	2275.527176919808	0.0
ZNF33B	1	2445.101206864257	0.0
BMS1	1	5161.8176177047135	0.0
RET	1	283.61489299092966	0.0
CSGALNACT2	1	41779.92409710607	0.0
RASGEF1A	1	5993.430039115138	0.0
HNRNPF	1	17211.295660472242	0.0
ZNF487	1	1012.6458266103016	0.0
ZNF239	1	380.84332564452956	0.0
CAP1P2	1	123.56171936639376	0.0
ZNF485	1	252.83882660737157	0.0
ZNF32	2	1082.0548823027118	0.0
CXCL12	1	3596.5997631892637	0.0
RASSF4	1	17092.480562416287	0.0
DEPP1	1	27915.461650103516	0.0
ZNF22-AS1	1	182.3048054577353	0.0
ZNF22	1	1869.2355431654876	0.0
OR13A1	1	243.48190556186097	0.0
ALOX5	1	124924.42064133665	0.0
ENSG00000231964	1	2276.6117713836625	0.0
MARCHF8	1	91772.32290236576	0.0
ENSG00000295473	1	1239.638531309424	0.0
ZFAND4	1	1040.6886225432165	0.0
WASHC2C	1	7926.335297325524	0.0
AGAP4	1	505.5089339842109	0.0
TIMM23	1	3360.8987672381627	0.0
NCOA4	1	109899.59433644425	0.0
ENSG00000289092	1	373.85390190628533	0.0
ENSG00000305148	1	574.3162772249209	0.0
ENSG00000299595	1	288.76033573151767	0.0
MAPK8	1	2168.2761494375427	0.0
ARHGAP22	2	787.3384955035574	0.0
WDFY4	1	11992.196751238203	0.0
TMEM273	2	13071.53675987624	0.0
ERCC6	2	2144.636371071164	0.0
PARG	1	1603.2842957023795	0.0
TIMM23B	1	617.5586752129512	0.020000000000000018
AGAP6	1	1269.9311290833707	0.0
WASHC2A	1	4699.219946787785	0.0
SGMS1	1	1990.116249638881	0.0
ENSG00000279863	1	378.18706284819723	0.0
SGMS1-AS1	1	599.2383689010189	0.020000000000000018
A1CF	2	5608.340424143131	0.0
CSTF2T	2	5221.305206089102	0.0
ZWINT	1	3545.5504644983594	0.0
IPMK	1	5474.094643977005	0.0
CISD1	1	948.4669937563151	0.0
UBE2D1	1	17774.004131639238	0.0
TFAM	1	2012.3450894861564	0.0
CCDC6	1	2404.7095888424215	0.0
ANK3	2	2165.4269336034686	0.0
CDK1	1	3566.7350867108976	0.0
RHOBTB1	1	523.0972470070396	0.0
ARID5B	1	8011.698670493975	0.0
RTKN2	2	1607.9957248211374	0.0
ZNF365	1	863.7576805483319	0.0
ADO	1	1239.419917084268	0.0
EGR2	2	3824.6936514395866	0.0
NRBF2	1	14366.543693777227	0.0
JMJD1C	1	27953.619081227287	0.0
REEP3	1	1495.4064793962539	0.0
SIRT1	1	1807.4292292490752	0.0
HERC4	1	6377.735867672401	0.0
PBLD	1	1189.4432752311523	0.0
HNRNPH3	1	14633.554505595454	0.0
RUFY2	1	1044.2907916493023	0.0
DNA2	1	600.9290464893418	0.0
SLC25A16	1	1018.2607905836379	0.0
CCAR1	2	4799.642404273682	0.0
DDX50	1	3563.5518934543625	0.0
DDX21	1	13579.19561863256	0.020000000000000018
KIFBP	1	836.2624160424016	0.0
ENSG00000297252	1	963.2814440076419	0.0
SRGN	1	245253.7661264243	0.0
Metazoa_SRP	2	1209.8307849194093	0.0
ENSG00000297237	2	1051.4894560328867	0.0
VPS26A	1	4722.084787959098	0.0
SUPV3L1	1	2562.765798208769	0.0
HKDC1	1	304.75561822908725	0.0
HK1	1	43080.98791523359	0.0
TSPAN15	1	584.251680128965	0.0
FAM241B	1	466.04998296087	0.0
COL13A1	1	631.9612302882239	0.0
MACROH2A2	1	542.5061216302184	0.0
AIFM2	1	787.3379968739285	0.0
TYSND1	1	2918.237593096634	0.0
SAR1A	1	10057.960347185068	0.0
CALM2P2	1	784.3672333618653	0.0
PPA1	1	6950.821233351493	0.0
LRRC20	1	2805.793308385199	0.0
EIF4EBP2	1	15813.880319906633	0.0
ENSG00000280401	1	207.79651561221695	0.0
PALD1	1	431.394442298698	0.0
PRF1	1	352183.14042971435	0.0
ADAMTS14	2	1410.5779719630773	0.0
SGPL1	1	3713.205458187894	0.0
PCBD1	1	12467.210014408289	0.0
UNC5B	1	286.46151193173756	0.0
SLC29A3	1	1299.5943266928425	0.0
CDH23	1	7094.706316092616	0.0
C10orf105	1	7330.876249613281	0.0
VSIR	1	487773.86132451065	0.0
PSAP	1	417606.33773999155	0.0
SPOCK2	1	64107.84857756504	0.0
ASCC1	1	2101.6580110943873	0.0
ANAPC16	1	8455.700578533158	0.0
DDIT4-AS1	1	222.05800901576674	0.0
DDIT4	1	151549.88348335377	0.0
DNAJB12	1	6676.504838847735	0.0
MICU1	1	11439.452648852213	0.0
MCU	1	3994.544365223296	0.0
RPL17P50	1	357.07356842035404	0.0
P4HA1	2	18021.79947108828	0.0
ENSG00000272630	1	270.98561376027175	0.0
NUDT13	1	214.8747687461197	0.0
ECD	1	2495.1731406913595	0.0
FAM149B1	1	752.3970339854363	0.0
DNAJC9	1	1037.2573308271494	0.0
MRPS16	1	2925.3092281136487	0.0
CFAP70	1	365.6332506091281	0.020000000000000018
ANXA7	1	6964.465868815975	0.0
MSS51	1	836.9948409420133	0.0
PPP3CB	1	4184.698368245987	0.0
PPP3CB-AS1	1	930.7258512248007	0.0
USP54	2	1039.0177646644547	0.0
MYOZ1	2	22954.397147342388	0.0
ENSG00000291043	1	298.88630741219913	0.0
DUSP8P5	1	278.35432078074973	0.0
ENSG00000279088	1	1143.0559353205642	0.0
ENSG00000288823	1	154.80695223910422	0.0
SEC24C	1	5837.335118631206	0.0
ENSG00000279689	1	154.74685757011403	0.0
FUT11	1	2158.2923173466424	0.0
CHCHD1	1	1103.8272843119519	0.0
ZSWIM8	1	14378.487415319789	0.0
ZSWIM8-AS1	1	316.1136956567777	0.0
NDST2	1	20093.766118695723	0.0
CAMK2G	1	13209.92539076897	0.0
C10orf55	1	758.5859659234479	0.0
PLAU	1	30848.087137414317	0.0
VCL	1	20742.39093975991	0.0
AP3M1	1	4351.860531144106	0.0
ADK	1	1966.213133451448	0.020000000000000018
KAT6B	1	2471.4299375635364	0.0
DUSP13B	1	423.6789290789081	0.0
DUSP13A	1	702.3858008528732	0.0
SAMD8	1	8574.997049771631	0.0
VDAC2	1	4958.852835286519	0.0
COMTD1	1	1789.328107465053	0.0
ZNF503	1	591.0236690474583	0.0
LRMDA	1	1658.0024743150184	0.0
KCNMA1	1	10485.748268042882	0.0
DLG5	1	3226.835483785004	0.0
POLR3A	1	1828.9063763863858	0.0
RPS24	1	43628.66500988837	0.0
ZMIZ1	1	16245.60099199653	0.0
PPIF	2	45957.63844015557	0.0
ZCCHC24	1	1575.2985465932898	0.0
EIF5AL1	1	362.26248000885926	0.0
SFTPA2	2	12584.375861048462	0.0
SFTPA1	2	13586.520304452682	0.0
NUTM2B-AS1	2	2546.88319521978	0.0
SFTPD	2	797.291502351886	0.0
TMEM254	1	994.2238714295578	0.0
PLAC9	2	765.117287803831	0.0
ANXA11	1	81096.5245959693	0.0
MAT1A	2	10232.68482754219	0.0
PRXL2A	2	2417.728612413836	0.0
TSPAN14	1	32569.846233428667	0.0
GHITM	1	14066.758504794656	0.0
CDHR1	1	1626.7077097706526	0.0
CCSER2	1	9732.709484731986	0.0
WAPL	1	4972.804765597947	0.0
LDB3	1	12591.278170197065	0.0
BMPR1A	1	539.1876321326116	0.0
MMRN2	1	1826.2297567447888	0.0
SNCG	1	624.164813612639	0.0
ADIRF-AS1	1	338.0846548147696	0.0
GLUD1	1	7858.7244826166425	0.0
SHLD2	1	1777.6134715033536	0.0
NUTM2A-AS1	1	8453.569888693266	0.0
LINC00863	1	582.7915058154371	0.0
NUTM2D	1	152.59144178874388	0.0
MINPP1	1	5914.790333233895	0.0
PAPSS2	1	2610.2055270394776	0.0
ATAD1	1	2725.494865774739	0.0
KLLN	1	577.1774258300954	0.0
PTEN	1	45149.61283816052	0.0
RPL11P3	1	731.8307623502066	0.0
ENSG00000288875	1	8635.985641858704	0.0
RNLS	1	287.10406220767186	0.0
LIPF	1	1500.369710523483	0.0
LIPN	1	13805.654943360736	0.0
RCBTB2P1	1	521.1283345910385	0.0
ANKRD22	1	17943.514239079923	0.0
STAMBPL1	2	2280.670058328167	0.0
ACTA2	1	2688.6627769222364	0.0
FAS	1	6244.785622199026	0.0
LIPA	1	22793.810288274555	0.0
IFIT2	1	35016.06830000187	0.0
IFIT3	1	65716.7190354742	0.0
IFIT1B	1	25497.85351311676	0.0
IFIT1	1	36540.60792047147	0.0
ENSG00000299483	1	277.09906923447346	0.020000000000000018
IFIT5	1	8900.212987332532	0.0
KIF20B	1	1059.1391811908557	0.0
RPP30	1	1613.6210032043496	0.0
ANKRD1	1	2643.675858879908	0.0
PCGF5	1	34726.83324615682	0.0
PPP1R3C	2	2272.5946729464476	0.0
TNKS2	1	7411.5252487364	0.0
FGFBP3	1	205.78638871178728	0.0
BTAF1	1	11520.345255045417	0.0
CPEB3	1	776.1163892941111	0.0
MARCHF5	1	3821.714566626969	0.0
IDE	1	1809.578053255848	0.0
KIF11	1	4308.213767786052	0.020000000000000018
HHEX	1	9098.279536583233	0.0
EXOC6	1	10411.506566745615	0.0
MYOF	1	7671.882510267024	0.0
CEP55	1	2609.5653727677022	0.0
RBP4	2	89088.0468010188	0.0
FRA10AC1	1	1657.8304888796515	0.0
SLC35G1	1	355.88682366579275	0.0
PLCE1	1	312.0095212772198	0.0
NOC3L	1	1096.4611506275874	0.0
TBC1D12	1	544.2617414235216	0.0
HELLS	1	1288.7365841025187	0.0
CYP2C9	2	7798.322044933297	0.0
CYP2C8	4	13941.595178659405	0.0
PDLIM1	2	10548.98970879596	0.0
SORBS1	2	3700.680356701435	0.0
ALDH18A1	1	2897.786285539867	0.0
TCTN3	1	2108.672287072896	0.0
ENTPD1	1	20256.792157540207	0.0
ENTPD1-AS1	1	804.9917651708047	0.0
CC2D2B	1	597.8405185407812	0.0
CCNJ	1	480.91479299981614	0.0
ZNF518A	1	2622.4320873428433	0.0
BLNK	1	1719.4143812045872	0.0
TM9SF3	1	7656.931988803725	0.0
NPM1P26	1	251.7977331970913	0.0
PIK3AP1	1	34629.46310493973	0.0
RPS2P36	1	274.6613470183132	0.0
RPL13AP5	1	968.961675958199	0.0
LCOR	1	6444.19356189901	0.0
SLIT1	2	1158.7879355242849	0.0
ARHGAP19	1	7070.081351377694	0.0
ENSG00000308526	1	486.6044076621127	0.0
FRAT1	1	22009.473846047393	0.0
FRAT2	1	40029.22403722155	0.0
ENSG00000225850	1	946.8275411129877	0.0
RRP12	1	27177.00864058808	0.0
PGAM1	1	29047.905919806115	0.0
EXOSC1	1	2338.6193832582962	0.0
ZDHHC16	1	2489.969009733361	0.0
MMS19	1	7785.322818406976	0.0
UBTD1	1	6130.999312381383	0.0
ANKRD2	1	5243.733094851658	0.0
PI4K2A	1	5186.978750591701	0.0
AVPI1	1	4366.909239590667	0.0
MARVELD1	1	3645.1550258480884	0.0
ZFYVE27	1	6811.426931998517	0.0
GOLGA7B	2	2883.682983458173	0.0
R3HCC1L	1	2115.892959044647	0.0
PYROXD2	2	2153.835322120296	0.0
HPS1	1	45660.321426669034	0.0
GOT1	1	4699.733164996326	0.0
GOT1-DT	1	230.74425311776534	0.0
SLC25A28	1	9035.289767168495	0.0
ENTPD7	1	5998.594637838314	0.0
CUTC	1	3779.283935680983	0.0
COX15	1	3478.4470190018847	0.0
