gene,mean_train,max_train,uncov_k0.1,hin_rate_k0.1,n_intervals_k0.1
FBXO32,466.5129309514692,30354.353976076145,0.9193611497450106,0.98,22
CLEC11A,529.9379730042326,46872.83158802533,0.9191046045564882,0.94,21
NEXN,81.95836703387027,5540.5896467904695,0.9188316017975084,0.92,22
SFTPA1,61.30467764274068,11005.421842459347,0.9181247299671242,0.72,23
CCR9,37.63391165745287,3231.259618713256,0.9166032157661771,0.96,14
MYH14,33.33322709329725,4370.816676290606,0.9162032210518452,0.96,27
TRDN,38.424839363689884,6075.8892287965355,0.9161627899381946,0.76,25
TAT,65.84151191755944,12752.318971659319,0.9160143068954176,0.74,39
EPHB6,831.2210189092481,32919.56903752846,0.9155041985822523,1.0,17
COLEC12,64.97567304751756,9588.561991795264,0.9152959579283487,0.94,27
MUC7,74.71531589369854,12280.132540177425,0.9149005830968586,0.36,43
LGALS4,68.79859023052562,8836.400113808859,0.9131276886085422,0.96,31
FLNC,352.8871156925741,52468.917957701764,0.9126011390348201,0.9,43
IGLV4-60,81.18314081507964,10431.61620669511,0.9124745191632009,0.94,25
IGKV1-8,64.37640160562164,4625.685876078204,0.911690997412549,0.98,18
IGLV5-37,27.672132584357726,3507.832142916853,0.9109919801406938,0.86,18
ATP6V0CP4,55.067371824185706,6363.0997205074755,0.9103747647864153,0.94,26
SFTPC,80.63765060488758,12854.148606422663,0.9098551711200971,0.82,24
PTGR1,144.5813843697566,17232.48023046231,0.9098289810523096,0.98,30
TRAV1-1,22.21011604577411,1811.7200837699825,0.9097895965095132,0.94,10
ARG2,47.6162186825675,4284.868182825247,0.909741668310815,0.98,22
SFTPA2,75.36420186716157,10711.453976501805,0.9093068665115549,0.68,23
RRAD,48.77895521354091,6102.358004567007,0.9091581109266396,0.96,25
CMYA5,139.88782635606566,18140.442531285942,0.9090336751132875,0.88,33
IGHV2-26,85.33482484477717,10283.989087227521,0.9088082476997028,0.96,29
RBP4,453.2778212119201,74368.92103164303,0.9083327676565177,0.88,49
ZFAT,438.11292601033796,18730.917300502722,0.9081894681508608,0.98,17
ENSG00000269243,37.91352297554728,1790.3539798269558,0.9079077031185583,0.96,10
APCS,70.01533941023102,12850.301702879666,0.9068901317875752,0.5,33
CPB2,63.44160267475508,11010.411589635301,0.9063008641095507,0.72,39
RIDA,87.24037792317557,9425.186295577394,0.9057210163438539,0.98,29
PGF,49.42999985013635,5414.154055545595,0.9053093089945237,0.96,23
VTN,100.31050036935085,14782.52002800145,0.9050335211802925,0.94,30
SERPINC1,135.83922315987897,20174.885824379337,0.9047690371229575,0.96,37
AGT,51.29895811549938,4510.082159743222,0.9045358289050577,1.0,24
PRAP1,39.73841944310342,6547.872752744578,0.9039611469918867,0.76,28
AHSG,98.7718739955281,15448.501869848262,0.9031381721151783,0.66,36
ENSG00000281383,172.8548301240802,28945.068046594824,0.9031077502417799,0.94,33
CPLX1,22.990964834417525,1426.6455885373891,0.9026248641366778,0.92,11
TTR,594.8966063460292,96038.79242057612,0.9011031718446053,0.7,58
KRT4,176.66518078131256,19670.65925585709,0.9003728527729244,0.64,24
MT1M,106.35032172646144,17345.523613925685,0.9002944392510812,0.88,39
TRPM4,120.63066455201958,5728.799955896105,0.9001977289869906,0.96,15
TUBB3,28.44706370451142,2155.1858294464087,0.9000932822030314,0.98,21
IGLV3-27,84.87378013026668,9235.189367353958,0.8997981308345169,0.98,31
ENSG00000261026,90.21734576851982,12354.881155629499,0.8996307645166868,0.82,25
HPX,53.55136867011939,5983.400963714873,0.8994594191131966,1.0,27
TF,84.34092073042974,9404.384612859605,0.8994116353853459,0.94,27
GSTA2,49.63217504363965,8428.180460067057,0.899269126182814,0.38,44
GC,254.8037547851432,41000.620435518445,0.8988688415745232,0.52,47
MYL11,210.75220512460592,33319.3553776036,0.8988192660148989,0.84,47
KRT7,52.291889283337156,6269.950229884846,0.8985751387643168,0.96,30
POSTN,37.52587535056981,4692.382472771729,0.8981273729765356,0.9,25
FMO3,45.69278510978653,6794.532694169323,0.896931255517619,0.64,38
FCGBP,248.62899068019993,15846.962178319634,0.8966450685523412,1.0,27
ADAMTS17,73.69815278789156,4129.490503548225,0.8955846620499874,0.94,16
EGR1,1442.5653598996134,181529.26820557297,0.8948280839683851,0.94,34
CYP2C9,51.9524509542114,8331.577871295236,0.89480501430317,0.54,42
TRIM7,152.45814730796687,5572.393567323861,0.894346015361193,0.98,11
ST3GAL3,271.7034012177476,7817.823581986014,0.8943204371770974,0.98,13
BHMT,37.956032304743964,5802.018256482543,0.8938952470537608,0.58,34
ITIH2,63.96721303560961,8288.722723953835,0.8936997881684088,0.92,38
IGLV1-47,743.4774012731654,83205.64672164698,0.893030341118883,0.96,38
AEBP1,414.1192767959789,20039.73855275377,0.8927069463087575,0.96,24
PLIN1,37.06616739056538,3418.6071628792547,0.8923597043873085,0.92,18
STMN1,1319.65489897338,72108.96751870697,0.8923396423517009,0.96,24
MTCO1P40,32.333502043366835,2574.3548695828767,0.8922763501344853,0.98,18
APOA1,142.77312717520675,19328.65248687598,0.8916121242170775,0.86,36
ELN,98.1808158234337,9588.550698351131,0.8911376196694094,0.92,28
MYH1,376.95278239841804,59103.648203878314,0.8907444464645379,0.72,50
AMBP,367.1183534573131,52699.845177479176,0.8902524967455102,0.62,49
CD5L,80.91598940287709,8593.563379747018,0.8896728978035104,0.74,30
GLYAT,58.96454382672739,9248.051437137712,0.8889915520262905,0.46,43
MTRFR,249.37444056832618,7368.902382767408,0.888905508875616,0.98,14
NOTCH3,119.10907237696968,7457.836133741168,0.8887142793052061,1.0,25
GPC2,71.480830532093,2607.9822473054924,0.8886455836720769,0.98,13
ADH1A,102.66175894068247,14635.472755229006,0.8883950190126256,0.58,51
GSTA1,103.14965731030844,14673.991525818734,0.888238115099791,0.64,41
BAHCC1,135.66734686883098,4641.44277576886,0.8881355296007,0.96,17
LBP,37.398723324944726,5029.424620658785,0.8880812394173381,0.7,30
APOC2,245.4395116601541,33682.363693631334,0.8877996009204674,0.84,40
SOCS2,285.9259042365026,11426.968173046329,0.8874186603156061,0.94,17
APOH,570.017930640048,82385.41918399105,0.8874067830746494,0.72,58
LYVE1,504.6148866811382,49510.97310122265,0.8873767653856723,0.94,38
IGHV1-58,43.54094518819781,4615.279775020454,0.8872545065341845,0.98,23
CYP2E1,320.39333358236325,42944.44449413051,0.8871740709378165,0.88,43
SLC10A1,32.4463441850754,4162.317444867911,0.886338969894001,0.84,28
FGFR1,509.14802195228947,20055.791538888672,0.8860357864025736,1.0,14
IGLV3-9,135.31372700664332,13679.88287766593,0.8860022624448668,0.96,29
CEMIP,38.49332634746095,3326.704037681501,0.8858233186548694,0.98,22
SERPINA3,288.1002950285417,38265.72223875369,0.8857285028124727,0.96,33
PLTP,811.8506413369591,85559.09880039441,0.8856485033035143,1.0,36
ITIH1,53.05024610173131,5940.709820006744,0.8851862188823558,0.92,31
ITIH3,50.87397916072961,5536.566992903123,0.8850007164495924,0.98,27
CPA3,163.52309899359747,10620.180240809415,0.8840053090717694,0.96,16
ACTN3,84.97755406613823,11813.070292239277,0.8838969037771398,0.88,33
EEF1A1P13,64.9256762206577,2639.7710598773047,0.8837143105944281,0.98,15
ADH1C,152.0307671798886,20283.985413855666,0.8833938417852487,0.74,51
KNG1,68.5335629619785,9200.41581514299,0.8829547807542801,0.62,33
MTA3,234.28699263703504,7206.598287240297,0.8826994363098009,0.98,12
NEURL1B,46.41165493646482,2443.43384700361,0.8824917060551402,0.94,14
FGL1,125.2564106990989,17709.794690171082,0.8815745103322772,0.58,39
SOX4,188.95364634269978,7096.172213114546,0.8813515601737675,0.98,13
IGKV1-33,147.15430625336703,11645.465398780072,0.8808051590951519,0.94,31
GNMT,136.91225035366236,5962.529737902009,0.8807617148979369,0.94,16
RENO1,22.180189694804362,1029.1207588503457,0.8806694143097799,0.94,7
NRIP3,91.21610285736458,8289.70703561902,0.8803565879721266,1.0,27
HGD,107.63700211449034,9215.65085652712,0.8802816969780123,0.96,26
HMGCS2,81.06708073641869,10445.09982725555,0.8802033203617361,0.78,38
ENSG00000288803,35.75040899335713,1597.5002170579708,0.8786451029912918,0.9,8
ENSG00000285888,20.437576561125045,1726.8820076107631,0.8785149784480144,0.7,19
ITLN1,345.6522900174681,40043.785661795126,0.8780746388580234,0.94,44
SPRY2,113.9435794512724,6905.009478800343,0.8780617218054884,1.0,20
SULT2A1,109.23168437647564,14945.695066174743,0.8769710215883517,0.62,44
AKR1C2,125.91683836826368,14494.63116886724,0.8759452585084098,0.86,33
ENSG00000291194,22.148322158666637,1080.5450743311758,0.8759200192918122,0.94,10
ADH1B,355.8933868901123,36032.27398174324,0.8758235669096808,0.92,46
MAT1A,80.97553384601808,9677.60793259163,0.8757551893733427,0.64,39
MYH2,368.5001715079203,51116.26090076886,0.8755454531800266,0.72,43
HOXA9,37.87453360567138,1535.7776239593682,0.8755327234374555,0.96,12
IGLV1-51,1076.5417198583823,90322.39670171797,0.8746692517800578,0.96,41
RORC,182.00841685722494,9823.473909643166,0.8740939594739864,0.94,23
IGKV5-2,34.1480193440342,2506.890384165198,0.8740387976178743,0.9,17
MT1F,211.2667297623232,12946.782774809551,0.8738481590710985,0.98,29
CEP128,99.64877324992777,3929.3895638572662,0.8734214195574512,0.96,14
