gene,mean_train,min_train,max_train,obs_range,union_width,clipped_union_width,cov_observed,cov_zero_to_max,band_to_mean,n_intervals,frac_holdouts_outside
DAGLA,56.31559559245305,0.0,337.4616988503836,337.4616988503836,438.2719120200932,337.4616988503836,1.0,1.2987308293448871,0.7731190902205284,1,0.0
MYRF,124.37875684675053,0.0,2004.236247181383,2004.236247181383,2573.9914567703486,2004.236247181383,1.0,1.2842754742063114,0.665010774669198,1,0.0
TMEM258,1036.0666788124602,177.61727529746847,3891.8568390476294,3714.239563750161,4866.957334873028,3714.239563750161,1.0,1.2505489117796056,0.5736227170392906,1,0.0
FEN1,298.0938661992754,31.245366782979595,2217.4148576123994,2186.16949082942,2825.9189558209237,2186.16949082942,1.0,1.2744205019279662,0.6060316562905768,1,0.0
FADS2,612.9854904253694,26.530894819126015,4564.594798577339,4538.063903758213,5839.922614083542,4538.063903758213,1.0,1.279395624755934,0.5828393944714516,1,0.0
FADS1,572.7074972125224,40.63766423643653,2271.554254797066,2230.916590560629,2893.1382100058145,2230.916590560629,1.0,1.273638172584295,0.5844120742938688,1,0.0
FADS3,326.2953984208346,40.64526532649465,1367.748833876257,1327.1035685497625,1729.6681263281578,1327.1035685497625,1.0,1.2646094688497787,0.6021920974394823,1,0.0
RAB3IL1,467.8271274139099,12.94170680793317,6884.156809246472,6871.215102438539,8475.662310937998,6534.851579298761,0.9510474467579387,1.231183795748797,0.58974627377479,2,0.0
BEST1,4604.726653082047,471.7473670836468,16591.946648093817,16120.199281010171,20913.982818309454,16120.199281010171,1.0,1.2604899992679388,0.5630938558619101,1,0.0
FTH1,1158.7540428272237,26.012287956196957,6842.364714144194,6816.3524261879975,8751.234850755236,6816.3524261879975,1.0,1.2789781334901837,0.5721957135148358,1,0.0
INCENP,344.72829226488824,41.898825151265854,2427.1502869921815,2385.2514618409155,3089.614489915525,2385.2514618409155,1.0,1.2729390950670365,0.6000111372643638,1,0.0
ASRGL1,119.6792712296038,20.12195733627955,1480.0370493086218,1459.9150919723422,1488.138779633567,1056.5413992290855,0.7237005802862825,1.005474005078947,0.6687979169061533,2,0.0
AHNAK,10874.578754094306,941.816708597404,60642.83708897532,59701.020380377915,76969.1759834819,59701.020380377915,1.0,1.2692212250979045,0.5613121425373099,1,0.0
EEF1G,39387.45357242523,5224.051740743172,151903.68282410016,146679.631083357,190687.84543782112,146679.631083357,1.0,1.255320752549705,0.5603625796985098,1,0.0
ENSG00000289562,35.01526475733362,1.0,266.22364012296737,265.22364012296737,346.4890742421036,265.22364012296737,1.0,1.301496268633627,0.8778061105038247,1,0.020000000000000018
TUT1,633.0166211536754,86.53444117454781,1994.4241435837682,1907.8897024092205,2508.6123652990204,1907.8897024092205,1.0,1.2578128746432595,0.5821303957103827,1,0.0
MTA2,3854.6893857145856,868.4492280267802,16812.854822640777,15944.405594613996,20916.76001725586,15944.405594613996,1.0,1.2440932987233448,0.5636938782736228,1,0.0
EML3,3608.801690487778,750.8467283981537,11248.780744070757,10497.934015672603,13879.343716088431,10497.934015672603,1.0,1.2338531643444333,0.5639446822714328,1,0.0
ROM1,124.3685815340514,2.4362869642425404,598.6483937921687,596.2121068279262,771.7552384752568,596.2121068279262,1.0,1.2891627981936675,0.665018687822744,1,0.0
B3GAT3,1478.8127149135062,312.0989413221241,7732.132847821435,7420.03390649931,9452.517270927787,7179.311740621177,0.9675578078332928,1.2224980425150196,0.5695783444080897,2,0.0
GANAB,6750.852984666997,1499.4318702649878,26264.76608047667,24765.334210211684,32561.654703848126,24765.334210211684,1.0,1.2397466097385923,0.5621121515045023,1,0.0
INTS5,631.5470490940479,70.43501025835286,2295.1061706267983,2224.6711603684453,2903.8032540720915,2224.6711603684453,1.0,1.2652152180302216,0.582180910777041,1,0.0
LBHD1,95.88748435399194,6.112508106740723,1278.7054214656278,1272.592913358887,1190.2560460880932,820.2120410586837,0.6445203587483547,0.9308289666308323,0.6931538325249504,2,0.0
CSKMT,58.396784840320834,5.207561130496599,361.8977607921588,356.69019966166223,469.0069055878511,356.69019966166223,1.0,1.2959652045407544,0.7665426843212065,1,0.0
UQCC3,28.717845222350103,0.0,142.86594044639213,142.86594044639213,190.3352856508015,142.86594044639213,1.0,1.332264954516723,0.9331371094418601,1,0.0
UBXN1,4833.72123502633,1702.9746580837643,11694.543301382664,9991.5686432989,13765.01988465463,9991.5686432989,1.0,1.1770463822240216,0.5629476700151196,1,0.0
BSCL2,1423.855065504027,409.7846720416182,5139.898035515667,4730.113363474049,6294.255974832467,4730.113363474049,1.0,1.2245877119235473,0.5699448208084046,1,0.0
HNRNPUL2,4877.155373756541,1338.859226541286,12440.96348249642,11102.104255955133,14982.212417418872,11102.104255955133,1.0,1.2042646406363795,0.5629214872757375,1,0.0
TTC9C,559.3847436560998,66.19277340278327,3351.9220189232365,3285.7292455204533,3820.9867626523082,2851.3135492179435,0.8677871291754293,1.1399390382834005,0.5849810712554377,2,0.0
ZBTB3,138.83476121288462,3.6097130793113257,527.8122683676077,524.2025552882964,681.857207300373,524.2025552882964,1.0,1.2918555482031293,0.6548625147029795,1,0.0
POLR2G,1886.0088775450356,560.7226378710938,4508.409117040466,3947.6864791693724,5391.290939193124,3947.6864791693724,1.0,1.1958300143648506,0.5675240287106033,1,0.0
TAF6L,218.83764466647145,35.41944549880248,661.3993559304971,625.9799104316946,832.5683776401121,625.9799104316946,1.0,1.258798289074237,0.6218629779663201,1,0.0
TMEM223,281.7157792427891,32.113293638062366,981.6996729534422,949.5863793153799,1244.2105318340361,949.5863793153799,1.0,1.2674044477277153,0.6086007153659702,1,0.0
TMEM179B,934.3128229065707,239.05502291808295,2393.256552721591,2154.201529803508,2905.241907390928,2154.201529803508,1.0,1.2139283204247835,0.5750868502918205,1,0.0
NXF1,10186.475835503514,2376.927444417047,57552.87689084825,55175.94944643121,71979.74764988777,55175.94944643121,1.0,1.2506715830452881,0.5614006680197775,1,0.0
STX5,3436.5841294821817,1080.045419355414,8146.461649789278,7066.416230433864,9663.476530513723,7066.416230433864,1.0,1.1862176422034325,0.5641416363991802,1,0.0
