gene,train_mean_count,train_obs_sd,predicted_sd_tech,obs_sd_over_tech_sd,n_merged_intervals,total_band_width,frac_holdouts_outside
AKR1B1,1581.7935040215884,926.1266415221249,224.99417551477535,4.116224961838206,1,9325.197447850758,0.0
BPGM,4333.756484362576,5703.911989068475,610.2868863847184,9.346279784672925,1,56237.68381648758,0.0
CALD1,202.73058307135824,264.1687206688558,31.7534957696855,8.319358680534728,1,4582.8330277979885,0.0
CYREN,718.505307127344,251.76940362016904,104.10092643191251,2.418512613188313,1,3021.7440146810877,0.0
TMEM140,4730.003114706115,3126.718823607235,665.7622853776305,4.69644930672772,1,27137.82757167409,0.0
ENSG00000272941,424.6599669816283,267.33633716218776,62.92254987757288,4.248657082116644,1,3393.9810353058037,0.0
CBLL1-AS1,108.6027170608122,88.98570540614095,18.433011150092447,4.827518666460236,1,583.1596504204424,0.0
BCAP29,346.93834707894774,154.07514396117406,52.0203440385283,2.961824778533952,1,1495.6770089565932,0.0
DUS4L,42.06251709395016,25.25866188959632,8.760132524215352,2.8833652709904345,1,294.4297661905817,0.0
STAG3,133.3302886731617,99.17969741731144,21.949004986000322,4.5186420742339335,1,1669.141528003913,0.0
ZKSCAN1,1178.3239047803877,541.954019830156,168.49893028291794,3.216364750329208,1,6630.346539189216,0.0
ZSCAN21,54.700310819801935,25.96200609767658,10.646405087819437,2.438570191865021,1,207.8835369060446,0.0
ZNF3,510.2747663898197,189.18293358713666,74.92482482987764,2.5249699818009654,1,1752.8456334188045,0.0
COPS6,1676.4887421445226,613.4339472466371,238.25308600703596,2.5747156417882517,1,6580.5636474894245,0.0
MCM7,2537.0909340224534,1602.8149644498462,358.74638245005536,4.46782195684716,1,19946.107281220746,0.0
AP4M1,175.23605224820605,66.6882493956157,27.87662932988692,2.3922637348453852,1,771.1906870140068,0.0
TAF6,715.0131269213502,305.9908227695236,103.61173221045168,2.9532449293291254,1,2686.563453790887,0.0
CNPY4,334.8098452702618,153.01663995212687,50.31822176977477,3.0409786866522603,1,1873.3707381096947,0.0
MBLAC1,34.24626867682753,17.852011102528785,7.5652682883836,2.3597327182620056,1,153.70795097592577,0.0
LAMTOR4,4447.964368663495,2059.533080678633,626.2762569798607,3.2885376983800643,1,20613.83818072378,0.0
TRAPPC14,2788.5235225700517,1179.9586258421186,393.94853327145324,2.9952101002723093,1,9922.10755801542,0.0
GAL3ST4,150.52059988934838,236.26346605347112,24.384155497246873,9.689220776177661,3,5476.2883686425,0.0
GPC2,71.480830532093,104.31313084091492,13.10065683657983,7.962435177269158,3,2263.9008544432027,0.0
CASTOR3P,402.66576258797073,177.01051676847842,59.83815006544563,2.9581548990882927,1,1416.2245399022945,0.0
TFR2,469.97125370656335,632.6289591378061,69.27540435243043,9.132086128568533,1,12215.942523220529,0.0
PVRIG,1801.0862891371983,1771.2480546286597,255.69856859030335,6.927094134291643,1,12395.519714078306,0.0
ENSG00000291178,163.22406775527168,94.31912528525741,26.180319996688183,3.602672744152432,1,1134.223654810029,0.0
STAG3L5P-PVRIG2P-PILRB,133.50630546202206,101.44476741280845,21.9739710563464,4.6165878326079675,1,769.4325612957009,0.0
PILRB,3068.8603014133587,1684.0211753801989,433.19714896729744,3.8874244195622065,1,12493.103346945783,0.0
PILRA,5290.80601878396,2498.3591012742236,744.2757024486526,3.3567656354421764,1,22054.232594957735,0.0
ENSG00000287631,25.33445397688885,19.86316965979546,6.15746793087126,3.2258665222126286,1,177.78066382701536,0.0
ZCWPW1,144.1239453258286,55.43425744965842,23.478702966837083,2.3610442845994317,1,502.6236851093606,0.0
MEPCE,2025.7330339116324,753.6073407535205,287.1518444963498,2.6244210343670638,1,7208.152325657891,0.0
TSC22D4,10830.090660932357,3044.5688755126826,1519.7799247429255,2.0032958890595154,1,33180.85168871939,0.0
AGFG2,331.1317371183468,254.91737617225832,49.80197779935874,5.118619529514763,1,2578.173263651153,0.0
SAP25,2941.0558213302434,1595.7924404393857,415.30388749356575,3.8424693061995696,1,17805.715772983673,0.0
LRCH4,15240.684846629805,4970.616180483973,2137.2643231230763,2.3256908968660754,1,48830.81167928776,0.0
PCOLCE,158.36155020126608,97.39286401343986,25.493093370781217,3.8203627389160317,1,758.84429435042,0.0
AZGP1,97.53987410809842,718.0717732353531,16.85273877184841,42.60860996877571,3,18386.77571982518,0.0
TRIM4,651.7935660706951,307.09675253213476,94.75524618924963,3.2409472285976304,2,4222.959398583505,0.0
CYP3A4,212.68274008209636,2064.60597648215,33.15521255379214,62.270931701386715,2,43471.98917232891,0.0
CYP3A5,69.9632986015958,111.91972969787349,12.880318954336127,8.689204832167295,2,2534.3652550825473,0.0
SEM1,133.7202272327911,83.77925615654645,22.004312554317647,3.8074016604580287,1,1153.3409283382496,0.0
SDHAF3,478.57552499211295,342.8491107540799,70.48157471405597,4.864379267134995,1,3467.7762128023487,0.0
ASNS,692.0282843268058,335.97552904656845,100.39188190271926,3.346640412340632,1,4490.235054924874,0.0
ENSG00000284707,82.46459823642509,61.119635013386066,14.688520466589111,4.161047748301836,1,561.6394432884545,0.0
ENSG00000285725,41.92854941308915,27.438277322335082,8.739874897757518,3.1394359351041983,1,333.9808748810874,0.0
LMTK2,1467.269048351127,1000.3127311062606,208.9585769219246,4.787134109742803,1,16447.22332760825,0.0
BHLHA15,73.70061884264092,156.59168147488225,13.422500911204677,11.666356553879202,1,2425.8576950533925,0.0
TECPR1,2908.189663295775,1005.9897747581373,410.7024533287128,2.44943697463861,1,9314.048421167647,0.0
BRI3,8245.695264378399,2638.4140824766214,1157.9632580384528,2.278495508524163,1,27800.12748297,0.0
BAIAP2L1,51.12410674233148,40.720732430410706,10.116922596831362,4.025011760311828,1,602.4848820030372,0.0
ENSG00000272950,27.322261574812664,20.14378327176398,6.477173668741433,3.1099649788575263,1,213.07067370309915,0.0
RPS3AP26,33.57274845694123,40.582677546092434,7.460863586772044,5.439407526233917,1,438.599229502875,0.0
TRRAP,1409.7636661946221,782.0840960109653,200.90660048598622,3.8927745236798117,1,6034.0851516302455,0.0
SMURF1,881.3424938415982,417.8612876849915,126.90913476294675,3.2926021319545953,1,4828.377522315604,0.0
ARPC1A,1783.9442583324576,749.1886627017748,253.2984479785543,2.95773096393076,1,5646.969283864666,0.0
ARPC1B,26028.992939602285,14938.767090411398,3647.62869170602,4.095473622186154,1,88521.80029256373,0.0
PDAP1,2492.474896529439,455.89567528587975,352.49982219738274,1.2933217169982014,1,4969.033327520941,0.0
BUD31,829.448519518065,259.49577945834466,119.6409274099795,2.168954931025548,1,2255.9370696984142,0.0
PTCD1,447.28431544830033,154.72426645640664,66.09481211737402,2.340944190621809,1,1473.3882857852711,0.0
CPSF4,583.5326457031517,227.1768611959064,85.19117018969175,2.66667144834448,1,2439.666131264709,0.0
ATP5MF,1198.3812727331529,577.4294391123674,171.30758214261496,3.3707173488191122,2,8015.010846334273,0.0
ZNF789,191.72103281732734,87.69813882574206,30.201942645107525,2.9037250966354136,1,970.9670900863254,0.0
ZNF394,2757.463645585419,1403.2632510665935,389.599969811857,3.6018053382916015,2,22273.00596840272,0.0
ZKSCAN5,351.4332500359892,134.2320167962082,52.65109403384519,2.5494630122960245,1,1256.1867175072584,0.0
FAM200A,51.88694301830194,33.059326648511494,10.23010939294778,3.231571176677861,1,293.32547753202505,0.0
ZNF655,2504.7113907708194,934.1999676360883,354.2130188904551,2.6373959109758234,1,8520.425223670658,0.0
ZSCAN25,323.3815021147978,154.88280494896253,48.714096337212794,3.1794247783397194,1,1569.0265216734888,0.0
MOSPD3,911.3545069015205,451.98014173583425,131.11242670699033,3.4472715751491516,1,5862.966370048071,0.0
GNB2,28104.685068685605,8849.565247710128,3938.2257187907194,2.247094473403494,1,82325.02928127185,0.0
COG5,744.5083299154048,360.2246776029324,107.74341898630534,3.3433566615211876,1,4057.533940555066,0.0
SRPK2,2299.528538158798,874.6331822816055,325.48583055975087,2.6871620825320237,1,6177.629694715054,0.0
FBXL13,258.46063419181087,196.4750855048211,39.59517474336664,4.962096689262281,1,1838.560008859439,0.0
NFE4,597.6070977980146,552.4504910524804,87.1632850874375,6.338110025319628,1,4285.243297790952,0.0
ARMC10,374.49978463368205,181.41055424146978,55.887400395535465,3.2460009404187935,1,1581.7897121377844,0.0
NAPEPLD,147.6021358459118,86.00370455490378,23.97113659735186,3.5878025309990837,1,1079.2683956636697,0.0
DPY19L2P2,25.59985648301591,24.436569211445743,6.200384541401907,3.941137690456959,1,283.17295263505076,0.0
PMPCB,1215.8976479567507,418.2718265931674,173.7604000282263,2.4071757807027483,1,4665.580446029176,0.0
DNAJC2,228.9568669400074,121.01369481088794,35.44592087324152,3.4140372666193697,1,1092.7481542648072,0.0
PSMC2,1228.1638629928611,513.250050644896,175.47802928138665,2.9248678751792747,1,4673.522772440692,0.0
ORC5,212.6172865252905,109.78224912137972,33.14599603121151,3.3120817675234333,1,968.9991944866832,0.0
EIF4BP6,81.81443857217202,47.07990706176055,14.594829385991956,3.2257935887176323,1,499.8956895609485,0.0
KMT2E-AS1,329.99042486621113,148.50334749667775,49.64178242904368,2.9914991007614105,1,1190.2799481265254,0.0
KMT2E,3790.2455606720173,2030.3871865897538,534.1938685537988,3.800843300741242,1,15232.079089464685,0.0
ENSG00000272918,43.01140675666456,33.814118905777754,8.903428358555747,3.7978762274516518,1,385.4016586778314,0.0
PUS7,68.68799250503926,51.427472287021516,12.694943192733747,4.051020276834106,1,738.9960015970873,0.0
GIGYF1,4805.7839275477345,1798.907663624798,676.3717494320412,2.659643406359544,1,15561.631147681344,0.0
RINT1,229.98965241802307,139.0095602889112,35.59123994352458,3.9057240070727683,1,1552.5176676079186,0.0
ATXN7L1,566.7050383387929,269.1820417373289,82.83317697468098,3.249688730635164,1,2061.847476790963,0.0
CDHR3,38.27654993903838,35.358625835036165,8.184888376371305,4.319988765773748,1,268.6339526780414,0.0
SYPL1,1096.905407674744,443.01006043580304,157.09759478121313,2.819967174244614,1,3784.609855824009,0.0
NAMPT,93381.89743146626,49184.44351324712,13077.03658128587,3.761130681826906,1,380336.14510906895,0.0
NAMPT-AS1,66.4122352267774,70.01231433851046,12.363644324712151,5.66275707224702,1,678.7876714349636,0.0
ENSG00000286076,73.88416139202718,60.941081460434496,13.449089179652589,4.531242275695037,1,557.5462145907935,0.0
ENSG00000290116,43.594237757818654,81.10333275594223,8.991285005228619,9.020215987901503,1,1203.8932743380724,0.0
CCDC71L,1484.0521951006317,1089.6835768842886,211.30855681596879,5.156836018871244,1,12573.435263275538,0.0
PIK3CG,2717.747441448927,1513.5044759219709,384.03946423420064,3.9410128824650767,1,10646.518589211624,0.0
PRKAR2B,818.7442648612654,680.284922206317,118.14165574101396,5.758213882642833,1,7160.230367184331,0.0
HBP1,2435.4831773384917,983.6190613915445,344.5205625161942,2.855037313905783,1,8020.340596872895,0.0
ENSG00000272072,22.08924497854994,27.027316431420168,5.626079092539391,4.803934674018437,1,294.42182298757996,0.0
FAM185A,56.56374469450303,27.30293261488989,10.921222737690842,2.499988624960758,1,319.11700769420287,0.0
ENSG00000286830,50.410937048949954,71.39783407275124,10.010978149129713,7.131953841988766,1,826.1634829451737,0.0
POLR2J2,34.32333665231129,31.549513002842488,7.5771979554245545,4.1637440632333,2,561.7308590943571,0.0
UPK3BL1,819.5297054702062,448.4493310134325,118.2516676126499,3.792329867874607,1,3868.048761620912,0.0
POP7,394.05661206127763,155.91283016104285,58.63067999641347,2.659236259422205,1,1443.1881234416653,0.0
EPHB4,725.0399130675568,595.1296588074716,105.01630479916611,5.667021515807489,1,5551.239858302931,0.0
SLC12A9,15653.67425209463,9576.080529747456,2195.0829184861395,4.362514258163739,1,62873.523219186696,0.0
TRIP6,428.0578032450119,237.1138140610273,63.39900684124587,3.740024108812486,2,4022.4010226059045,0.0
SRRT,4244.267744733097,2540.0866534595557,597.7582438149857,4.249354450134103,1,17503.57218505809,0.0
UFSP1,25.586699383671984,20.09863183492755,6.198258740689988,3.2426254978652564,1,153.49928829534068,0.0
ACHE,293.92255217328864,484.36130228581857,44.577748922798435,10.865539736532126,1,8089.120694947906,0.0
TRIM56,3541.3012402174772,1880.2041301378401,499.34083042541994,3.76537229798728,1,22385.957398125098,0.0
SERPINE1,540.7056949534856,1401.6634453885633,79.18973169947016,17.700065593200407,2,29758.745541900083,0.0
AP1S1,383.44869920261226,205.6707115588175,57.14274788315706,3.5992443341955447,1,1746.6411748444577,0.0
PLOD3,1046.418478495742,583.3854457721744,150.02751237152364,3.888523088535229,1,7652.7610117067625,0.0
ZNHIT1,2136.2076135728175,747.412267287674,302.61942071186985,2.4698093252888107,1,8643.910330520577,0.0
CLDN15,865.7275120027164,350.7191496684229,124.72215666334358,2.8120035689817486,1,4078.2494775029604,0.0
FIS1,3405.692212845503,2074.2820469994845,480.3550618096169,4.318226686703682,1,28224.966708742173,0.0
IFT22,34.91754217196846,31.570137837399624,7.669064043158064,4.11655681315699,1,441.52277795191105,0.0
CUX1,4320.556516131668,1170.317372505137,608.4388590928862,1.9234757198939403,1,13697.178142239221,0.0
SH2B2,2324.4567509045087,1156.9354197571708,328.9759882007883,3.51677770187605,1,11717.941308747144,0.0
SPDYE6,33.0461546140962,28.19472499179306,7.379044787488401,3.8209179919328924,1,468.23245204022544,0.0
PRKRIP1,706.3935973766066,252.48047537209345,102.40427295725512,2.465526760562834,1,3056.2107647045477,0.0
ORAI2,8397.271787328917,5324.18283607895,1179.1840703658715,4.515141418444525,1,33449.604138560266,0.0
ALKBH4,372.6927339174128,152.68783238877666,55.63389490812402,2.7445109252359785,1,1924.9830795592472,0.0
LRWD1,1947.691258673391,1125.2565773650688,276.2251175133845,4.073693904069185,1,14224.22605272348,0.0
POLR2J,1370.8238719758397,421.06684200389793,195.4541439733652,2.154299895842972,1,4100.265920312542,0.0
RASA4B,57.84218358040866,43.56705716572758,11.109377134964081,3.921647148750653,1,423.6554623143886,0.0
UPK3BL2,177.17103703205638,132.79085327323386,28.14971995859171,4.717306369959256,1,1472.0977057157916,0.0
POLR2J3,127.66685110679056,95.02733107043186,21.145302518258042,4.494016152683553,1,1868.1471015797329,0.0
RASA4,47.44801855389115,36.4894858081475,9.569419107857225,3.813134882783725,1,298.80826092184793,0.0
TRBV2,116.91156985686747,172.35055898596377,19.616588569836825,8.78595982030108,1,3251.011749566715,0.0
TRBV3-1,121.83816549118855,319.56263905196965,20.3172616626417,15.728627428152112,3,8054.3881666947555,0.0
TRBV4-1,76.73739264747309,126.80207065087355,13.861980027470436,9.147471746430778,1,2004.0184202114378,0.0
ENSG00000295989,28.710651820165364,59.21768637430876,6.698280508292046,8.840729542604407,1,790.0894350850281,0.0
ERICH1,1199.4681779906944,442.14944032724526,171.4597819146872,2.578735580961163,1,3955.2033964006177,0.0
ENSG00000295320,31.27413830030336,30.367424881535758,7.102418189480453,4.275645853480385,1,263.45538538387234,0.0
CLN8-AS1,1196.4258902466422,868.4044373046333,171.03376901347602,5.077385842068477,1,7847.5571577104365,0.0
ARHGEF10,46.621400544995225,54.567362020308735,9.445796860245412,5.776893450881498,1,1062.6837516263606,0.0
KBTBD11,645.1092907593377,335.7031279351781,93.81877654515671,3.5782083320346643,1,3533.4791023989637,0.0
MYOM2,973.0247499289031,2079.160142943884,139.74926534269622,14.877789431274087,1,25979.49595958973,0.0
ENSG00000288782,74.75897696973581,145.82494406366501,13.57576914454356,10.74156038682167,1,1989.990016396478,0.0
MCPH1-DT,62.62620678890783,30.743619157225815,11.810936695010346,2.602978912774444,1,290.0344046558522,0.0
MCPH1,415.0839170970054,250.3091311781556,61.57969810299366,4.064799583127332,1,2499.026711304006,0.0
MCPH1-AS1,35.747294791670356,21.7412975359404,7.7970205114616045,2.7884109710857805,1,260.2445534526347,0.0
AGPAT5,202.1785906394846,134.29774264464297,31.67572837195166,4.23976809838922,1,1549.050776654265,0.0
DEFB1,44.5179982129552,716.0210981519897,9.130295758888282,78.42255246276638,2,12144.537814452855,0.0
DEFA4,2035.8809717685176,3405.7712884442685,288.5726651356073,11.802127158661456,1,53519.41572228853,0.0
DEFA1,295.6320000352343,1595.8599682797544,44.81783436483691,35.6076992763361,1,30992.039391932423,0.0
SOX7,25.759154015396323,48.63335822516641,6.226107991429231,7.811197347060857,1,685.7934813192753,0.0
DEFA1B,36.37514411806349,91.43177298537671,7.893599043935366,11.583027270130161,1,1365.0534524239076,0.0
FAM85B,645.4687055049726,558.9512243465658,93.8691310352651,5.954579723728101,1,4666.136019411424,0.0
FAM86B3P,56.199922527596115,41.62407417259978,10.867620523965174,3.8301000739592226,1,321.1753607576816,0.0
PRAG1,260.6336565587565,186.68463805981057,39.900623478963816,4.678739873782509,1,1814.2134678602686,0.0
MFHAS1,553.7543924181441,444.9715401835238,81.01836436276005,5.49223060331312,1,5630.777126943565,0.0
ENSG00000293372,126.57464528553871,129.93323444491213,20.99021213654292,6.190182052457907,1,964.0099630780331,0.0
ERI1,797.537349696312,443.14373781495055,115.17129635132366,3.847692540189572,1,4694.796615189311,0.0
ENSG00000295900,71.13021468951759,72.39404041821635,13.049772432818287,5.547532785794473,1,879.2432702728643,0.0
PPP1R3B,6706.317994973172,4305.533250688378,942.4491808947115,4.568451369018042,1,39129.07103263468,0.0
PPP1R3B-DT,22.11277174704709,37.31933451540476,5.629980050058115,6.628679708202436,1,458.3131227230986,0.0
TNKS,862.4143066273117,320.4669785542771,124.25811706937483,2.5790426099516415,1,2929.612977863576,0.0
MIR124-1HG,21.308318880112076,38.531548286410214,5.496143208527619,7.010652165435944,1,858.4745892176487,0.0
MSRA,1558.476944255865,756.7494846132779,221.729439870954,3.412940947551684,1,9043.9492595244,0.0
TDRP,34.66622688755424,27.994188912754222,7.630234184171168,3.668850553870003,1,254.4691018042426,0.0
FBXO25,349.0472337077913,170.36636404857796,52.31627922879643,3.2564694309300815,1,2732.543608329555,0.0
ENSG00000272812,19.110289497342407,17.809097334207017,5.125258191049327,3.474770766731041,1,183.14608935810477,0.0
ENSG00000292979,23.840669515884727,15.626332439176542,5.914462694616577,2.6420544428152093,1,152.0780669264049,0.0
GALNT11,322.1645324604489,201.57169582885643,48.543261711379245,4.152413511628641,1,1618.0463091913527,0.0
ENSG00000310074,40.900521042008265,33.87285254698831,8.584196667339372,3.9459548586375797,1,271.85130363510666,0.0
KMT2C,2354.4156332606026,1500.3057699750905,333.1704757724525,4.503117410078567,1,15720.357550597604,0.0
LINC01003,162.39501169519872,93.16277373305701,26.06317233637302,3.5744986270547616,1,696.3931486504678,0.0
XRCC2,19.952192984319318,24.508326149047594,5.26827837913263,4.652056020069814,1,393.126455909076,0.0
ACTR3B,114.32286396262263,42.876598127858365,19.248099167582822,2.227575707842886,1,435.3134096062632,0.0
PAXIP1-AS2,139.57036177566064,93.18142727528667,22.833662105430243,4.080879661135325,1,929.8077803762128,0.0
PAXIP1,152.01946106005138,83.26353534928018,24.59621566955831,3.385217322367681,1,1034.9285484541338,0.0
PAXIP1-DT,123.49106859266823,76.05999643048958,20.55217583194019,3.700824528383245,2,1327.9983061356907,0.0
INSIG1-DT,76.82334909631278,46.496568935611414,13.874406568831768,3.351247399659159,1,375.47779544665747,0.0
INSIG1,2245.935207102215,1949.5342618502261,317.98230189010064,6.130952100988356,1,16293.78880344142,0.0
RBM33-DT,41.854100163386356,27.36362210235771,8.728614316884851,3.134933118699589,1,241.87337180246564,0.0
RBM33,4322.604209625735,1633.6426159367084,608.7255411183916,2.683709661558262,1,14211.64648943259,0.0
RNF32-DT,41.32511559672033,23.457744864561597,8.648543987674074,2.712334573078848,1,280.67692685547735,0.0
RNF32,25.11630730483215,15.135043726201793,6.122136359180114,2.4721833749270985,1,182.53483030127327,0.0
RNF32-AS1,24.502934349998547,21.6363869257201,6.02251215594466,3.592585015268654,1,253.6670648234997,0.0
LMBR1,755.9928120769533,342.51453073730306,109.3521165664046,3.1322167461597274,1,3933.156036030997,0.0
NOM1,286.9412355721613,169.16284616469932,43.5971625216259,3.8801343110526503,1,1671.5696166497037,0.0
UBE3C,1028.0015181963554,428.7949690214652,147.44839469424883,2.908101983142107,1,3211.0265886472594,0.0
DNAJB6,3424.9021753260795,1412.1417720125407,483.0445304753704,2.923419442557053,1,13353.955121322295,0.0
PTPRN2,335.3931511041376,227.56442677259383,50.40008969170958,4.515159162703363,1,2471.9210960521846,0.0
PTPRN2-AS1,65.76511181128458,65.3680783467227,12.269314995943317,5.327769184207575,1,527.5752961815573,0.0
ENSG00000272839,25.155261738928655,24.18727432420225,6.128449292010762,3.946720152475364,1,318.1343329047963,0.0
NCAPG2,308.9866561056028,320.1956670622956,46.69317538646858,6.857440394920893,1,3958.0161425538145,0.0
ESYT2,2156.8145666887553,1378.7564788638815,305.5045931541333,4.5130466440099335,1,11009.182894001815,0.0
DYNC2I1,154.26633194247023,107.24432537361922,24.914034496519523,4.304574812586102,1,1221.747942369436,0.0
VIPR2,26.754929569927807,45.398862654824114,6.386323213966471,7.108763702334979,2,818.9178045978699,0.0
ENSG00000272505,79.5064987418343,49.43179078420906,14.261965230944375,3.4659873294990406,1,438.2698403055318,0.0
PINX1,191.60842331977332,101.76601394838762,30.18606741373786,3.3712908857439743,1,856.8838593009781,0.0
PRKAG2,501.3738236012579,246.06364084701264,73.67725401407918,3.339750430980933,1,2174.7597448855777,0.0
POLR3D,363.17736638470365,232.6876447798768,54.29893401979119,4.2853077869828065,1,2005.3073418108381,0.0
LPL,104.3009761637485,153.33094367113634,17.819185483250376,8.604823369466798,2,2858.7928197101855,0.0
ATP6V1B2,18873.92107681312,9549.684098080246,2645.9179689904818,3.609213970349887,1,54995.20153502994,0.0
LZTS1,24.477219828233014,39.10787286503337,6.018326338976479,6.498130985646143,1,457.20917098625677,0.0
GFRA2,102.42002122576032,133.54416112946544,17.55053537315344,7.609121789740054,1,1934.703229740364,0.0
DOK2,6934.777840364038,4291.3936897660005,974.43378136555,4.403986983858601,2,45504.97652359921,0.0
XPO7,3028.940303318014,3715.694989321697,427.6081568213787,8.689485759444537,3,82780.38327728774,0.0
DMTN,21215.18342084761,19327.52752750906,2973.6949628354473,6.49949903035114,1,189541.24872735507,0.0
FHIP2B,1808.8305379675962,1099.3766190860633,256.78286873079526,4.281347211829082,1,8733.72306417589,0.0
NUDT18,588.750284111383,264.5526848211033,85.92227572707543,3.078976698213065,1,2403.089222665597,0.0
REEP4,1625.0798704903932,585.428594449928,231.0550102156684,2.5337195410888724,1,7667.302683620427,0.0
SFTPC,80.63765060488758,582.4971928358899,14.425161774773125,40.38063502723187,4,13818.031095947073,0.0
BMP1,242.43432454387104,157.35019546308732,37.34183442464917,4.2137778683743825,1,1329.8004721079344,0.0
PHYHIP,23.882872495803475,62.22428728421027,5.921363679876391,10.508438705711994,2,1061.9515726896298,0.0
SLC39A14,135.38335308140182,129.04451017172593,22.240164972320837,5.802318028320799,1,2015.2103757482223,0.0
XKR6,45.04016438490923,40.1368511895667,9.208748339387622,4.35855663661624,1,350.4881509259203,0.0
PPP3CC,739.0571891314903,586.7092392539769,106.9798371364787,5.484297368161882,1,4593.5778420543775,0.0
ENSG00000251034,35.0139757199791,32.00056507426407,7.6839543358922375,4.16459594570824,1,415.62116922203836,0.0
SORBS3,818.305787884288,671.1761618867688,118.08024090671913,5.684068365146576,1,4603.288406721565,0.0
PDLIM2,2872.8746382198774,1233.2320278576005,405.7581606104663,3.0393277266492764,1,8433.47421347999,0.0
C8orf58,154.70602582955038,70.88475598715583,24.976219341962693,2.8380899053069224,1,745.5217862962941,0.0
CCAR2,2065.2984053095897,887.1763994055275,292.6914167918262,3.0310981071116365,1,7713.545875138656,0.0
ENSG00000253200,93.51511608856873,67.06985019467152,16.276320961903984,4.12070088514805,1,911.4810070223225,0.0
BIN3,2269.512639971641,764.3281771945428,321.28334854236715,2.3789847206904096,1,9509.175982463534,0.0
ENSG00000261026,90.21734576851982,591.5842725091618,15.803324571995805,37.434165818341505,2,12742.548185892196,0.0
EGR3,312.3821791064313,1195.2206476093306,47.16992309981827,25.33861768398633,2,23716.437788642274,0.0
ENSG00000289521,22.388288815649815,25.420694189037842,5.6756060598910185,4.4789391513064185,1,359.95253241370045,0.0
ENSG00000245025,105.989006540328,66.38592228172735,18.060147532217993,3.675823919118029,1,612.5893193388632,0.0
RHOBTB2,168.60433061654078,107.91542453130506,26.940337201833906,4.005719146082512,1,1172.9927089907098,0.0
INTS10,1044.2120991297281,371.468672912117,149.71853156947682,2.481113520270783,1,4472.743447839666,0.0
CSGALNACT1,1724.2203453858642,1522.0309200856857,244.93624071267985,6.213988243050933,1,15939.196316679281,0.0
ENSG00000279858,25.58302991451188,28.10322510605827,6.197665829875418,4.53448538167202,1,259.5403618949774,0.0
SH2D4A,39.88379248020105,51.39990205201676,8.429818727068477,6.097391144007601,1,576.1203007765442,0.0
ENSG00000269918,55.97619706382645,44.27134976044854,10.834646093126521,4.086090988106589,1,553.7813639247552,0.0
ENSG00000255310,32.46318018550837,30.625759162946135,7.288264423958651,4.2020647689826305,1,365.1619006177577,0.0
MTMR9,263.28901717314636,133.70028847120128,40.27384642454174,3.319779468338244,1,1087.231840456643,0.0
ENSG00000246477,18.95386940431349,19.460603393887233,5.098544208504091,3.8168941168398653,1,152.48027462411244,0.0
FAM167A,35.64449212809599,36.473174003878306,7.781187350389783,4.687353274182668,1,481.31872407906695,0.0
BLK,803.0577760859622,659.3035006154244,115.94452507141396,5.6863702724155205,1,7379.3060299566505,0.0
ENSG00000269954,86.48526044895264,91.17703686198286,15.267199672416904,5.972086487262723,1,1402.3176173839565,0.0
NEIL2,229.26867564808015,125.26521999608131,35.48979484391537,3.5296124011705214,1,1601.0121367350878,0.0
FDFT1,4509.237917634397,1367.4082687411442,634.8546914335102,2.153891728599372,1,21621.921871514747,0.0
CTSB,31884.74944730731,16530.206287562167,4467.434923630289,3.700156033639441,1,274887.6474396122,0.0
FAM66A,166.27325983927568,84.090528507235,26.611096929961942,3.1599797907073826,1,869.1044527597574,0.0
ENSG00000283674,29.782941872941294,22.305041511190463,6.867940372079427,3.2477045959612925,1,194.54698995278238,0.0
LONRF1,428.32183060336126,272.16685554813705,63.43602924051194,4.290414434930048,1,2841.37074072918,0.0
DLC1,80.37917602560769,87.53351981618485,14.387879969658421,6.083837229722383,1,1356.7183258634866,0.0
MSR1,556.8213140122909,715.881074824499,81.4481481587177,8.789408857147547,1,11543.251290364688,0.0
MICU3,20.513548514887457,27.29372875253064,5.362959975542539,5.08930308579629,1,341.3351924722371,0.0
ZDHHC2,1699.8430118752854,970.821934460886,241.52304611836036,4.019583017287413,2,14297.940095385056,0.0
CNOT7,1159.8735097867145,489.31902282290673,165.9152857949013,2.9492100168985385,1,4168.348480847905,0.0
VPS37A,567.3244278794402,211.07178663957114,82.91997198906081,2.5454879153530916,1,2010.429440041569,0.0
MTMR7,38.16183208315461,18.69359072366398,8.167362516188149,2.288816088010332,1,192.75782563340883,0.0
SLC7A2,26.735941218005642,73.66265429610505,6.383277218884799,11.539942849133286,1,1387.9608532547686,0.0
MTUS1,64.55297600941164,85.00167965264292,12.092471854760568,7.029305560812981,1,1232.2083202221947,0.0
FGL1,125.2564106990989,929.7242031060853,20.802983241714085,44.691869060481906,2,22658.219436730888,0.0
PCM1,1855.3445384266004,776.0002314427636,263.2954430317911,2.9472603950424885,1,6364.328393872419,0.0
ASAH1,15590.604325937169,7937.476679189371,2186.2531170899174,3.6306302399947197,1,65304.627888705625,0.0
NAT1,104.13336289193509,93.85876026584953,17.79525232551454,5.274370857404274,1,617.4673201352149,0.0
PSD3,32.74546121018334,28.047621047642977,7.332247930586413,3.8252417693955154,1,341.4888028159621,0.0
PRKAG2-AS1,130.802001358575,105.95450632397511,21.590312807437154,4.907502140843335,1,785.4840683897258,0.0
