gene,mean_train,max_train,uncovered_fraction,covered_within_total,n_clipped_intervals,holdout_inside_rate,holdout_above_rate,tight_and_holdout_all_in
PLXNC1,13688.477215285975,46504.57348965518,0.016357720666810183,45743.864666782254,1,1.0,0.0,False
ENSG00000258035,91.52630842484656,929.8566070888925,0.0,929.8566070888925,1,1.0,0.0,False
CEP83,92.34163867084102,711.0717212041791,0.0,711.0717212041791,1,1.0,0.0,False
TMCC3,3452.4226497527347,10320.000637781177,0.020048745223659625,10113.097574286297,1,1.0,0.0,False
NDUFA12,689.8320433476755,2797.0121190419263,0.04281608624930966,2677.255006912663,1,1.0,0.0,False
NR2C1,293.2776384559039,2104.281295795351,0.0042218713066306535,2095.397290971553,1,1.0,0.0,False
FGD6,94.67871304208066,390.48148047334865,0.0,390.48148047334865,1,1.0,0.0,False
VEZT,298.6852473746585,1457.772401378205,0.008100121783189973,1445.964267394868,1,1.0,0.0,False
METAP2,708.117686324667,4317.8582919137,0.01890237588488264,4236.24051146229,1,1.0,0.0,False
USP44,20.337318588892092,253.39053936869018,0.0,253.39053936869018,1,1.0,0.0,False
SNRPF,407.5066299785764,1960.0715504053474,0.012499722675243685,1935.5711996016455,1,1.0,0.0,False
AMDHD1,47.623120807916294,729.0130637383331,0.0,729.0130637383331,1,1.0,0.0,False
HAL,4488.776410421021,22074.753640608338,0.0023607205609925686,22022.64131581011,1,1.0,0.0,False
ENSG00000257878,881.4718125437446,5547.402269451147,0.002537754319225094,5533.324325381368,2,1.0,0.0,False
LTA4H,10273.495028309146,39280.7467674507,0.026541589150227196,38238.17332523491,1,1.0,0.0,False
ELK3,770.9811795489799,2650.5176488288944,0.016771847704469933,2606.0635704847264,1,1.0,0.0,False
CDK17,729.6148966426554,4525.816448697787,0.0033060023885287393,4510.854088708349,1,1.0,0.0,False
NEDD1,381.5906436792105,1380.0585334672862,0.005117570558951456,1372.9959865467843,1,1.0,0.0,False
SLC9A7P1,42.92092804143263,371.4847806221598,0.0,371.4847806221598,1,1.0,0.0,False
TMPO-AS1,68.6870511722132,353.5782720383161,0.0,353.5782720383161,1,1.0,0.0,False
TMPO,1987.0020427342051,10546.060636304961,0.011331111090308488,10426.56205166986,1,1.0,0.0,False
SLC25A3,7087.689520522474,14394.046022918526,0.0634967294712272,13480.071176604875,1,1.0,0.0,False
IKBIP,787.93323020522,4308.584494746956,0.006050195920989876,4282.516714411598,1,1.0,0.0,False
APAF1,2100.1768189552095,7143.214098756507,0.024911377354203235,6965.266796820519,1,1.0,0.0,False
BLTP3B,1327.220950501311,3149.6795912070024,0.033669028914139365,3043.632937980379,1,1.0,0.0,False
ENSG00000280088,427.9199895245636,1608.7783921489047,0.001289126422879372,1606.7044734150281,1,1.0,0.0,False
ENSG00000290576,84.42535169104036,814.5322182474505,0.09696595878220449,735.5503207460906,2,1.0,0.0,False
ACTR6,165.13908023489216,904.6154297632577,0.0,904.6154297632577,1,1.0,0.0,False
SCYL2,1476.7484893250817,3968.1161829504913,0.014632311816205723,3910.0534696386276,1,1.0,0.0,False
GAS2L3,37.6806393210573,314.5543664796796,0.0,314.5543664796796,1,1.0,0.0,False
UTP20,161.252778739527,872.3999538818226,0.0,872.3999538818226,1,1.0,0.0,False
ARL1,276.0578197333629,1280.8636141376621,0.009382204640048464,1268.8462895938305,1,1.0,0.0,False
MYBPC1,331.67638189257315,27096.830273834927,0.0,27096.830273834927,1,1.0,0.0,False
CHPT1,4230.207381232349,22135.47194757147,0.02657418785801824,21547.239757710813,1,1.0,0.0,False
GNPTAB,1523.6102464089952,10078.685936339161,0.011461802636431262,9963.166027302266,1,1.0,0.0,False
DRAM1,1258.7920388135647,7081.084957646939,0.00662598881664378,7034.165767907866,1,1.0,0.0,False
WASHC3,456.8290247710599,1436.6966358835164,0.03892957193478008,1380.7666508484324,1,1.0,0.0,False
NUP37,158.8817051817761,685.5258733166411,0.0106895793062457,678.1978901273395,1,1.0,0.0,False
PARPBP,33.35301214444156,392.6798691813769,0.0,392.6798691813769,1,1.0,0.0,False
C12orf42,37.11536228202163,191.02160222721793,0.0,191.02160222721793,1,0.98,0.02,False
STAB2,20.960041610612887,193.50737148008247,0.0,193.50737148008247,1,1.0,0.0,False
NT5DC3,294.85767229767146,2408.7962993424885,0.0011803671119745562,2405.9530354112985,1,1.0,0.0,False
HSP90B1,8121.626678181782,73705.08507299608,0.011940792633818864,72824.98793608145,1,1.0,0.0,False
UQCC6,56.76900689528042,263.095679964038,0.0,263.095679964038,1,1.0,0.0,False
TDG,353.4504597679967,1194.1796353638617,0.009569923105649303,1182.7514280790972,1,1.0,0.0,False
HCFC2,225.44656155265685,935.5283927556832,0.00988353074421644,926.2820691237949,1,1.0,0.0,False
NFYB,153.39879145335195,744.0790498137864,0.0023201412365601026,742.3526813270529,1,1.0,0.0,False
TXNRD1,2525.458967316172,8498.65584083078,0.013648624817295452,8382.660875807964,2,1.0,0.0,False
RPL18AP3,295.1979660867508,3127.8007999602655,0.0025762721821757095,3119.742733767941,1,1.0,0.0,False
EID3,50.46793509514739,336.02069192991434,0.0,336.02069192991434,1,1.0,0.0,False
CHST11,4757.463056801104,11136.905156298866,0.06804933776930122,10379.046135613213,1,1.0,0.0,False
ENSG00000289557,30.501446415605603,250.60142599897193,0.0,250.60142599897193,1,1.0,0.0,False
NOPCHAP1,87.51388309737867,372.5943726841907,0.0,372.5943726841907,1,1.0,0.0,False
WASHC4,2063.6731857200693,8952.96247329869,0.0077789414466625795,8883.317902444733,1,1.0,0.0,False
APPL2,1045.730599622995,2886.377005552051,0.0533644392165209,2732.347115283305,1,0.96,0.02,False
C12orf75,431.04521590159237,2292.8406480279655,0.0018632681151981023,2288.568471155265,1,1.0,0.0,False
NUAK1,64.50398116379354,1501.9415891651565,0.14838078581145486,1279.0823159219253,2,1.0,0.0,False
CKAP4,8006.267236082484,39805.409345872904,0.010481996167266416,39388.16919767299,1,1.0,0.0,False
ENSG00000277715,145.9231144512614,690.626598794898,0.0,690.626598794898,1,1.0,0.0,False
TCP11L2,1606.225129154534,9162.134998326126,0.019844167826170378,8980.320053773314,1,1.0,0.0,False
ENSG00000290003,69.19308820393829,507.75092597759146,0.0,507.75092597759146,1,1.0,0.0,False
POLR3B,118.11931834477517,359.40191416600595,0.007755991689578079,356.61439590651594,1,1.0,0.0,False
RIC8B,174.8810050062682,1182.7814450116368,0.0026988777189451696,1179.5892625233132,1,1.0,0.0,False
TMEM263,148.09858035595775,938.9921873646089,0.0,938.9921873646089,1,1.0,0.0,False
MTERF2,138.86046835389845,811.0250827544583,0.0,811.0250827544583,1,1.0,0.0,False
CRY1,255.58602997437976,2005.20471811832,0.0015026788954296544,2002.1915393073875,1,1.0,0.0,False
ABTB3,255.50090851999022,2341.734946613257,0.0,2341.734946613257,1,1.0,0.0,False
PWP1,715.1779250010078,2314.4282352315527,0.029153667278292605,2246.954164522126,1,1.0,0.0,False
PRDM4,769.4845327908375,3094.964606422287,0.022768891026006877,3024.4956945693098,1,1.0,0.0,False
CMKLR1,662.1465918707753,4697.52105015492,0.002343529803558786,4686.512269571037,1,1.0,0.0,False
FICD,68.3787335463473,250.30112766207904,0.0,250.30112766207904,1,1.0,0.0,False
SART3,1022.0868908528871,3017.8900917198325,0.025446571598824685,2941.0951354235003,2,1.0,0.0,False
ISCU,3665.231989494863,21069.547263955264,0.047847428232975275,20061.423613341885,1,1.0,0.0,False
TMEM119,480.88229346940443,7292.359803902696,0.0,7292.359803902696,1,1.0,0.0,False
SELPLG,50705.983383209044,143490.99573342706,0.021498085763557273,140406.2140008516,1,1.0,0.0,False
ENSG00000257221,234.59466288578147,751.3139019126139,0.0011075021658765172,750.4818201389926,1,1.0,0.0,False
CORO1C,3298.199519881312,8159.362534783086,0.055402654551685804,7707.312190906531,1,1.0,0.0,False
SSH1,3101.0987633219365,10932.269193115764,0.02293806463018666,10681.504095809476,1,1.0,0.0,False
USP30,246.51742917210996,789.6888586119737,0.010351681534202073,781.514251036515,1,1.0,0.0,False
USP30-AS1,37.04655298138537,216.65161675552923,0.0,216.65161675552923,1,1.0,0.0,False
ALKBH2,113.2242123293997,559.3881111322642,0.0029724736087762826,557.7253447348603,1,1.0,0.0,False
UNG,316.18758871621935,1607.3252272424156,0.001133460769964234,1605.5033871527626,1,1.0,0.0,False
ACACB,390.9012230993094,7628.019043586448,0.0748562208129121,7057.014365694642,2,1.0,0.0,False
KCTD10,1247.4035511364173,6534.014686534925,0.011612071805494284,6458.141238816727,2,1.0,0.0,False
UBE3B,1313.1947428546675,3424.717808906934,0.05746589037852623,3227.9133507229017,1,1.0,0.0,False
MMAB,233.16425735323983,3223.049954251399,0.142759976559228,2762.927418333248,2,1.0,0.0,False
MVK,257.50731063425025,1103.1642087595462,0.011382382353266163,1090.6075719370067,1,1.0,0.0,False
FAM222A,30.565420049539597,266.4078296923634,0.0,266.4078296923634,1,1.0,0.0,False
TRPV4,61.95965884989289,385.0172770081612,0.0,385.0172770081612,1,1.0,0.0,False
GLTP,1987.1000526279831,6434.68224441022,0.05401035360474571,6087.142781055445,1,1.0,0.0,False
TCHP,734.9173294366109,1719.2031848618267,0.041589686461038,1647.7020634406053,1,1.0,0.0,False
GIT2,4099.288056490001,9241.49975176379,0.047836759972862075,8799.4163463494,1,1.0,0.0,False
ANKRD13A,7650.739649798447,17771.57696521618,0.05437111969922037,16805.316426796504,1,1.0,0.0,False
C12orf76,586.6620793505508,1643.0192294993794,0.04517344777645038,1568.7983861398855,1,0.98,0.02,False
ENSG00000277595,41.28823826959946,283.91199563622655,0.0,283.91199563622655,1,1.0,0.0,False
ATP2A2,1900.3409383088606,19765.459119518644,0.08239015032329255,18136.97997145261,2,1.0,0.0,False
ANAPC7,1044.2284834540421,2440.150262824378,0.052445176820097306,2312.1761508229465,1,1.0,0.0,False
ARPC3,15340.723345788267,43046.21964292648,0.056647124581724384,40607.775076041355,1,1.0,0.0,False
GPN3,144.69229858125325,459.6467166586009,0.012189584055519953,454.04381437004713,1,1.0,0.0,False
FAM216A,74.92452462300639,358.60460415845773,0.0,358.60460415845773,1,1.0,0.0,False
VPS29,1430.3591738548007,4618.904770855027,0.04238603136721131,4423.127728355404,1,1.0,0.0,False
PPTC7,1166.3287665643268,4846.861083488652,0.009798173476586403,4799.370697775715,1,1.0,0.0,False
TCTN1,122.98548770416097,776.6645087169759,0.0,776.6645087169759,1,1.0,0.0,False
HVCN1,818.2662553848214,4725.460497771239,0.001313105762317468,4719.255468362012,1,1.0,0.0,False
PPP1CC,2686.0491254924505,7715.514048762228,0.045786891288316034,7362.244645778077,1,1.0,0.0,False
MYL2,500.03549582370545,34456.010877320114,0.0,34456.010877320114,1,1.0,0.0,False
PHETA1,275.4863169753739,1032.799038400305,0.010722970331152326,1021.724364953496,1,1.0,0.0,False
SH2B3,2334.29775788052,7814.541163246828,0.025922852045502154,7611.965968868494,1,0.98,0.02,False
ATXN2,925.2387373246717,3208.152192214662,0.04976325004978421,3048.5041124757204,1,1.0,0.0,False
BRAP,797.1494338188245,1358.676322251713,0.09255764238828224,1232.9204450953123,1,1.0,0.0,False
ACAD10,841.3244282581808,2095.264975516299,0.061626165050289616,1966.1418303110404,1,1.0,0.0,False
ALDH2,5451.7975448362795,37785.456950023734,0.007641452488423295,37496.721175986764,1,1.0,0.0,False
MAPKAPK5-AS1,415.6987949241138,3609.719206162275,0.22630265532399096,2792.8301648337433,2,1.0,0.0,False
MAPKAPK5,399.26300112368904,1421.26665853511,0.033875106331485605,1373.121099351838,1,1.0,0.0,False
TMEM116,231.57098678400774,1097.2104226282916,0.008096901597522854,1088.3264178044938,1,1.0,0.0,False
ERP29,4346.821820340029,19121.512951832134,0.03707995685532206,18412.488076569716,2,1.0,0.0,False
NAA25,266.93271275733605,1523.8503717051335,0.0056787047790917144,1515.196875316711,1,1.0,0.0,False
TRAFD1,3499.8304985833074,12800.93776582285,0.045665930087808504,12216.371036750395,1,1.0,0.0,False
HECTD4,1593.12520501026,9780.659349662405,0.02457250332482297,9540.324065273864,1,1.0,0.0,False
RPL6,5163.941760269663,21800.19958459587,0.0341482174184512,21055.76162941546,1,1.0,0.0,False
PTPN11,805.5540182582532,2806.230223980397,0.014690315227802841,2765.005817388337,1,1.0,0.0,False
RPH3A,1601.83352539823,35470.9294404761,0.02836662845255855,34464.7387641712,2,1.0,0.0,False
OAS1,1968.710142141888,22477.632555136675,0.003728367541350308,22393.827679511705,1,1.0,0.0,False
OAS3,1298.6476255523387,35250.715649731545,0.0005257171864823107,35232.18374267868,1,1.0,0.0,False
OAS2,2129.1069709715302,23561.807501588388,0.0035676164266105204,23477.748010105086,1,1.0,0.0,False
DTX1,242.4383971722263,1880.8376577342299,0.0,1880.8376577342299,1,1.0,0.0,False
DDX54,1350.8950613588488,4906.426757846319,0.021055099937927535,4803.121452121743,1,1.0,0.0,False
RITA1,346.2229853901313,905.3205331671535,0.032230101146206724,876.1419608134383,1,1.0,0.0,False
TPCN1,1261.1063258463762,4333.065901591927,0.02514018459013445,4224.131824984689,1,1.0,0.0,False
SLC8B1,3377.5604156842833,7471.775793488722,0.04259057870985006,7153.548538453789,1,1.0,0.0,False
PLBD2,1487.8451885823881,10674.892779321348,0.05066118931702568,10134.090015289199,2,1.0,0.0,False
SDS,223.95018558316207,4784.082234486495,0.0,4784.082234486495,1,1.0,0.0,False
SDSL,103.85303940002129,2002.9498937104536,0.17109715657713298,1660.2508621301242,2,1.0,0.0,False
RBM19,1070.2177288429987,3664.3225719171237,0.02049243608450846,3589.2316758190905,1,1.0,0.0,False
MED13L,2946.2170814118494,15840.103975749145,0.023305401389625224,15470.943994540914,1,1.0,0.0,False
LINC00173,559.1021298724006,3346.274954044059,0.0004982518450470375,3344.607666374172,1,1.0,0.0,False
MAP1LC3B2,60.46890827818499,279.959109075349,0.0,279.959109075349,1,0.98,0.02,False
SPRING1,582.2428963304372,1608.8147460905277,0.030924895232233185,1559.0623186196062,1,1.0,0.0,False
RNFT2,47.01258552096415,391.0456074686361,0.0,391.0456074686361,1,1.0,0.0,False
HRK,34.36418946726484,1068.924571525844,0.0,1068.924571525844,1,1.0,0.0,False
FBXW8,273.82559963199924,1458.578762532665,0.007660388158107212,1447.405483052493,1,1.0,0.0,False
TESC,4126.674961617144,22462.572753283595,0.020549024113527214,22000.98880412451,1,1.0,0.0,False
FBXO21,358.2510320922041,1335.817981154315,0.013459376376230736,1317.8387041758224,1,1.0,0.0,False
RFC5,185.00378649835685,1331.041806240598,0.0067174993076037914,1322.100533828785,1,1.0,0.0,False
WSB2,1224.305269292499,4756.320248781262,0.021870129688774886,4652.29890809907,1,1.0,0.0,False
VSIG10,86.49629400240596,923.605630111315,0.0,923.605630111315,1,1.0,0.0,False
PEBP1,1713.4739970607131,23816.91472872394,0.005496966756447064,23685.99394021901,1,1.0,0.0,False
TAOK3,2308.0089170894285,4477.9962641872435,0.09237130496971069,4064.3579056147782,1,1.0,0.0,False
RPS2P5,5458.148462818306,20105.788185099635,0.0013165420836024344,20079.318068829954,1,1.0,0.0,False
SUDS3,1587.2792129412148,4294.487411169012,0.06623862242601031,4010.026481027334,1,1.0,0.0,False
ENSG00000275759,31.284972002764935,154.17267523400437,0.0,154.17267523400437,1,1.0,0.0,False
HSPB8,76.12420632187028,5666.050486323141,0.2037877073833565,4511.379047796996,2,1.0,0.0,False
PRKAB1,1060.002479681133,2757.448081893559,0.06306356554139725,2583.5535740540645,1,1.0,0.0,False
CIT,162.11571084166926,3093.1179370501827,0.0,3093.1179370501827,1,1.0,0.0,False
BICDL1,491.2001190479317,2755.047519991519,0.0,2755.047519991519,1,1.0,0.0,False
RAB35,3510.097382483505,7013.482371426597,0.06210594809033043,6577.903399334329,1,1.0,0.0,False
RAB35-AS1,37.511086337040624,265.15918546850384,0.0,265.15918546850384,1,1.0,0.0,False
GCN1,2313.2436022675065,10208.394636227196,0.026835093194978676,9934.451414792919,1,1.0,0.0,False
RPLP0,36780.10803296055,147835.38931887946,0.011412903244776618,146148.1583244292,1,1.0,0.0,False
PXN-AS1,294.9644019496578,1809.2691396760763,0.004100517844260465,1801.8501992837648,1,1.0,0.0,False
PXN,12056.98607797567,37060.23061532831,0.01868910363700349,36367.608124547194,1,1.0,0.0,False
ENSG00000286067,626.6850350811976,5061.540739532828,0.0014657474421507777,5054.1217991405165,1,1.0,0.0,False
PLA2G1B,21.207393782106024,941.4008723562563,0.0,941.4008723562563,1,1.0,0.0,False
COX6A1,1866.2459089161669,5519.148839299268,0.0449177299279051,5271.241202303712,2,1.0,0.0,False
TRIAP1,202.2178008167411,1214.6453580610387,0.014593223050909154,1196.9197674231025,1,0.98,0.0,False
GATC,987.7682605540049,2977.558033550422,0.06758132012312024,2776.3307308998824,1,1.0,0.0,False
SRSF9,1462.0642557014744,3443.2374961872433,0.06729386199276932,3211.5287473104904,1,1.0,0.0,False
DYNLL1,2291.6446054514336,12590.313354744894,0.017128281513954846,12374.662923255919,1,1.0,0.0,False
NRAV,44.32500739633454,273.7111800014259,0.0,273.7111800014259,1,1.0,0.0,False
COQ5,426.24263111172644,2407.6600453620863,0.00757775541415695,2389.4153864178943,1,1.0,0.0,False
RNF10,40122.105365864096,194645.18002402488,0.03757746766632508,187330.90706526607,1,1.0,0.0,False
ENSG00000289401,98.17492384016514,472.530787183962,0.0,472.530787183962,1,1.0,0.0,False
POP5,287.86677009900757,1688.8562170300743,0.018660905794693816,1657.3406302632932,1,1.0,0.0,False
MLEC,1580.389066855302,7205.509209703189,0.018318846306793923,7073.512593928448,1,1.0,0.0,False
UNC119B,494.9451371429375,1744.5258674262102,0.014638095386649175,1718.9893313743485,1,1.0,0.0,False
ACADS,656.1462876662969,5272.640075045346,0.01456455523285538,5195.846417449381,1,1.0,0.0,False
SPPL3,1432.9979525433014,2848.358963706477,0.08846714532546818,2596.372777325156,1,1.0,0.0,False
C12orf43,262.87791314537577,735.4067882248066,0.026385442187603636,716.0027549297297,1,1.0,0.0,False
OASL,1886.4531459714874,16608.19147587694,0.002735365798495315,16562.761996938967,2,1.0,0.0,False
P2RX7,308.9314168340181,2002.041840560146,0.0008252246857987089,2000.389706211314,1,1.0,0.0,False
P2RX4,1336.6858841091691,4613.540685510775,0.01883784981390202,4526.631498966796,1,1.0,0.0,False
CAMKK2,10763.921709611976,28963.47507634371,0.02700413122228884,28181.341594728634,1,0.98,0.02,False
ANAPC5,3274.9917428765957,8462.212558168321,0.06376279296946974,7922.6382507581875,1,1.0,0.0,False
RNF34,954.7609958962611,2297.6784477933675,0.033154750987488324,2221.4994910074597,1,1.0,0.0,False
KDM2B,1038.213885802006,4014.6467894758152,0.013681978535249772,3959.7184782755976,1,1.0,0.0,False
ORAI1,2734.1001145581145,6835.309639951665,0.033068653734963926,6609.275152296843,1,1.0,0.0,False
MORN3,115.9318136399254,811.9743666506124,0.0,811.9743666506124,1,1.0,0.0,False
TMEM120B,326.73638421256044,1366.90605839373,0.010406752628070781,1352.6810051782152,1,1.0,0.0,False
RHOF,205.23742573113353,815.6197056367778,0.013648709724220498,804.4875490291872,1,1.0,0.0,False
LINC01089,765.3554585804723,3286.4537991045013,0.010204888448297367,3252.915904694157,1,1.0,0.0,False
ENSG00000272849,83.65101464167765,400.1738193231666,0.0,400.1738193231666,1,1.0,0.0,False
SETD1B,2094.7235884884867,6089.735153056062,0.016728766671259776,5987.861394590818,1,1.0,0.0,False
HPD,593.9037557636078,36762.76688519344,0.0,36762.76688519344,1,1.0,0.0,False
PSMD9,1587.296333650157,3123.2955372759593,0.13500196062820324,2701.6445161223874,1,1.0,0.0,False
CFAP251,24.66436054953471,137.81412672057849,0.0,137.81412672057849,1,1.0,0.0,False
BCL7A,135.99424983084964,1735.690373171203,0.0,1735.690373171203,1,1.0,0.0,False
MLXIP,8451.499113525255,22165.774951515585,0.036533914096234854,21355.97243356044,1,0.98,0.02,False
LRRC43,38.691808934977246,266.74868116510964,0.0,266.74868116510964,1,1.0,0.0,False
VPS33A,920.1562614794348,2323.3648088164246,0.0472336856375849,2213.623725815362,1,1.0,0.0,False
CLIP1,2163.732013100719,7395.0203415972,0.0360913198066497,7128.124297471935,1,1.0,0.0,False
ZCCHC8,674.865930299401,2231.4149574163202,0.014815394752527578,2198.355663965503,2,1.0,0.0,False
RSRC2,2275.662396327739,5367.6708720246415,0.06054846632816524,5042.666632969184,1,1.0,0.0,False
KNTC1,363.1300191120964,2095.872064614928,0.005974275397097273,2083.3507477038356,1,1.0,0.0,False
ENSG00000256249,30.763435620169897,339.79354408543577,0.0,339.79354408543577,1,1.0,0.0,False
HCAR2,7258.43531462319,53466.163676774464,0.000798941653498253,53423.44733156033,2,1.0,0.0,False
HCAR3,2904.2277643264606,25674.982918899757,0.0008308929826953415,25653.64975576162,2,1.0,0.0,False
DENR,706.9963788532984,2422.5538417843977,0.019899321487219068,2374.3466640666325,1,1.0,0.0,False
CCDC62,23.286615517312804,121.69041760752266,0.0,121.69041760752266,1,1.0,0.0,False
HIP1R,1606.1672619700375,7580.691486482418,0.00612172674355127,7534.2845646750075,1,0.98,0.0,False
VPS37B,3929.0955258100958,14030.71944354609,0.02397762341971099,13694.296136421124,1,1.0,0.0,False
ENSG00000280138,1601.1307147458106,13749.760792466226,0.003309536906513477,13704.255451667826,1,0.98,0.02,False
ABCB9,218.74413621908,1113.9795441395418,0.00891855823348675,1104.0444527042202,1,1.0,0.0,False
OGFOD2,379.111395190846,1005.9148050258981,0.030046842628049353,975.6902411820599,1,1.0,0.0,False
ARL6IP4,3229.556575966917,11126.915490809924,0.04534966870196244,10622.31355962696,1,1.0,0.0,False
PITPNM2,833.3028685361727,25833.77242869419,0.5312785139477176,12108.844203114018,2,1.0,0.0,True
MPHOSPH9,369.1559673360746,3189.757201592168,0.09792759977940013,2877.3919349611906,2,1.0,0.0,False
ENSG00000280120,91.29879952420075,1266.5648367846225,0.1678529386340204,1053.9682069598052,2,1.0,0.0,False
MTRFR,249.37444056832618,7368.902382767408,0.5225201185699224,3518.502635993598,2,1.0,0.0,True
CDK2AP1,601.219651557429,4032.4044920685374,0.10215328035116367,3620.4811455009685,2,1.0,0.0,False
SBNO1,1382.4578832820862,3618.5382793521526,0.030528341376406587,3508.070307476495,1,1.0,0.0,False
SBNO1-AS1,32.28889106571149,137.84731400932696,0.0,137.84731400932696,1,1.0,0.0,False
KMT5A,1100.4690596352807,2878.21175650004,0.06568198633521849,2689.165091239739,1,1.0,0.0,False
RILPL2,3852.9412524208165,11703.993640791106,0.05180955427992495,11097.614946966643,1,1.0,0.0,False
SNRNP35,790.2384057947252,2044.0591155869945,0.03875684455897843,1964.8378341748264,1,1.0,0.0,False
RILPL1,163.8865828931227,861.941419389364,0.0022819750455842502,859.974490579562,1,1.0,0.0,False
TMED2-DT,63.74239506822657,269.73089556278836,0.0,269.73089556278836,1,1.0,0.0,False
TMED2,2465.4843974189425,7010.5652622042335,0.04200540898626548,6716.083601140439,1,1.0,0.0,False
DDX55,297.31737482832847,1411.6220359293814,0.01698580248431969,1387.6445028445717,1,1.0,0.0,False
EIF2B1,975.0966916086307,2619.807008585076,0.05113128457737126,2485.852910891321,1,1.0,0.0,False
GTF2H3,193.3574907737619,795.2429730359931,0.01408806750108249,784.0395363521005,1,0.98,0.0,False
TCTN2,46.69172987806965,393.67595908838024,0.0,393.67595908838024,1,1.0,0.0,False
ATP6V0A2,579.1019051686551,2100.630931684756,0.027696732608520125,2042.4503184606967,1,1.0,0.0,False
DNAH10,84.91352522853644,603.3325303702296,0.0,603.3325303702296,1,0.98,0.02,False
CCDC92,1045.0565161346547,3425.281022607779,0.02897076110442609,3326.048024386285,1,1.0,0.0,False
DNAH10OS,44.097482703302305,283.1057739331339,0.0,283.1057739331339,1,1.0,0.0,False
ZNF664,581.3681669830295,2768.8834717173827,0.018083094880857353,2718.8134891842797,1,1.0,0.0,False
NCOR2,3556.0139683638904,16776.558418935423,0.017922989553915247,16475.872337642195,1,1.0,0.0,False
SCARB1,341.45176640569775,2070.769528579721,0.008022831715882695,2054.156093129548,1,1.0,0.0,False
UBC,60589.71433986212,296116.88966752845,0.03370287559820129,286136.8989725374,1,0.98,0.02,False
DHX37,603.2242689912855,2580.5252159812917,0.025218111276770094,2515.4492439321643,1,1.0,0.0,False
BRI3BP,352.8532382845374,1324.4256057105808,0.005601628630798827,1317.0066653182694,1,0.96,0.04,False
AACS,316.9191663121567,1682.548252763033,0.010928929639717144,1664.1598012931568,1,1.0,0.0,False
ENSG00000279233,37.68029480014143,329.67073634127166,0.0,329.67073634127166,1,1.0,0.0,False
LINC00944,47.11994455532131,543.0243942111371,0.0,543.0243942111371,1,1.0,0.0,False
SLC15A4,5447.629092420603,21149.795821111053,0.027370063014902746,20570.924576734917,1,1.0,0.0,False
ENSG00000279500,114.67749489829363,1033.1775135697428,0.0,1033.1775135697428,1,1.0,0.0,False
ENSG00000295225,680.6574950565606,6312.199638413441,0.0009333700897741215,6306.3080200702625,1,1.0,0.0,False
GLT1D1,10644.62622740752,30822.526791179636,0.011971181856005653,30453.544717700817,2,1.0,0.0,False
ENSG00000301564,35.34016812551942,343.6332065106554,0.0,343.6332065106554,1,1.0,0.0,False
NLRP9P1,77.99012883207735,564.8449997037507,0.0,564.8449997037507,1,1.0,0.0,False
TMEM132D,70.0264421103211,383.60233584277756,0.0,383.60233584277756,1,1.0,0.0,False
STX2,377.91229404905357,2084.1152667106458,0.0067484919161658885,2070.050631680891,1,1.0,0.0,False
RAN,2620.9584410130137,15985.897640508807,0.0211209299593329,15648.260616106556,1,1.0,0.0,False
ADGRD1,42.00555963440954,812.5401012390215,0.0,812.5401012390215,1,1.0,0.0,False
SFSWAP,1788.6645032378835,5521.9848337163,0.04897694561728505,5251.534882815904,1,1.0,0.0,False
ENSG00000295910,32.81053571273147,190.3463738496122,0.0,190.3463738496122,1,1.0,0.0,False
MMP17,370.350125654247,1312.7466515861233,0.009487135374865785,1300.292446389624,1,0.98,0.02,False
ULK1,8152.038604705226,23234.839283345307,0.053938881137361894,21981.578048995238,1,1.0,0.0,False
ENSG00000279283,71.11623565997881,816.3139840192451,0.0,816.3139840192451,1,0.98,0.02,False
PUS1,450.8405831633918,2416.8114829913134,0.016648131306617464,2376.576088079133,1,1.0,0.0,False
EP400,1101.4002960740684,3929.7453198978183,0.03241103884323837,3802.378191690576,1,1.0,0.0,False
ENSG00000291171,188.18499995082553,946.0497992346599,0.0070924491517868615,939.3399891385299,1,1.0,0.0,False
DDX51,790.6231239318489,3377.3714797515386,0.012885218228552708,3333.85331119605,1,1.0,0.0,False
NOC4L,561.93812086648,1891.3029946549632,0.019366474052268323,1854.6751242840005,1,1.0,0.0,False
LINC02361,120.84065027394512,618.2395527514428,0.0,618.2395527514428,1,1.0,0.0,False
FBRSL1,2634.06448537921,8035.179814766486,0.03696686377750025,7738.144417126294,1,1.0,0.0,False
ENSG00000280287,145.0101142121388,974.8005021274241,0.0,974.8005021274241,1,0.98,0.02,False
ENSG00000279700,47.54207479818524,501.97368049751077,0.0,501.97368049751077,1,1.0,0.0,False
POLE,1173.2290868687883,4412.596277481359,0.02445821742964216,4304.67203829749,1,0.98,0.02,False
PXMP2,131.0382626121631,3008.3025932994865,0.021405632090366944,2943.907974770821,2,1.0,0.0,False
PGAM5,524.1670673531202,1892.3749702831544,0.02289144360992279,1849.0557753620883,1,1.0,0.0,False
ANKLE2,2230.8258086572146,6927.591878330256,0.05115649653226251,6573.200548429524,1,1.0,0.0,False
GOLGA3,1292.6890905385053,5359.7798171654085,0.03241452944455514,5186.045076465568,1,1.0,0.0,False
CHFR,2702.9053598425926,5063.24319680442,0.0891727227746073,4611.740014875363,1,1.0,0.0,False
ENSG00000278949,41.903928818287284,493.6063400027284,0.0,493.6063400027284,1,1.0,0.0,False
