lncRNA,pc,r,direction
GARS1-DT,DDX17,0.766164063548908,pos
GARS1-DT,LYST,0.7635620668338652,pos
GARS1-DT,GPATCH2L,0.7631759776515878,pos
GARS1-DT,USP48,0.7624883718114434,pos
GARS1-DT,RBM33,0.7584159012200838,pos
GARS1-DT,STK4,0.7553348985877928,pos
GARS1-DT,NUFIP2,0.7542201382988304,pos
GARS1-DT,TRAF6,0.7521602340818483,pos
GARS1-DT,DMTF1,0.7509321696413578,pos
GARS1-DT,TTC14,0.7472767851693736,pos
GARS1-DT,RBSN,0.7450330359694547,pos
GARS1-DT,RBM39,0.7445834802963962,pos
GARS1-DT,TUG1,0.7409300490007628,pos
GARS1-DT,MON2,0.7391898852667188,pos
GARS1-DT,HMBOX1,0.7384846170163843,pos
GARS1-DT,POGZ,0.738298130726867,pos
GARS1-DT,ITCH,0.7382634693007867,pos
GARS1-DT,ZNF791,0.7355111130017452,pos
GARS1-DT,ASH1L,0.732627340220141,pos
GARS1-DT,MYSM1,0.7320672629820991,pos
GARS1-DT,INTS6L,0.7312016351700218,pos
GARS1-DT,TRA2A,0.729874684518756,pos
GARS1-DT,LRRC37B,0.7294874705734724,pos
GARS1-DT,TNKS2,0.7283909221807142,pos
GARS1-DT,KHDC4,0.7282492454058809,pos
GARS1-DT,ANKRD44,0.7270106253839235,pos
GARS1-DT,ZBTB37,0.7269739502897578,pos
GARS1-DT,DDX5,0.7265394874765566,pos
GARS1-DT,AMY2B,0.7247835884909674,pos
GARS1-DT,INPP4A,0.7237369811697838,pos
GARS1-DT,FBXO3,0.7234893328153315,pos
GARS1-DT,ZKSCAN1,0.7227935932749736,pos
GARS1-DT,PURB,0.7221917334722845,pos
GARS1-DT,PAN3,0.7217633839470267,pos
GARS1-DT,SMCHD1,0.7204133890810742,pos
GARS1-DT,ERO1B,0.7192654100496441,pos
GARS1-DT,OAZ1,-0.5947099434620582,neg
GARS1-DT,EMC3,-0.5652350560888192,neg
GARS1-DT,ELOB,-0.5256588957819507,neg
GARS1-DT,CDC34,-0.5176961502620139,neg
GARS1-DT,AP2S1,-0.5054322845941941,neg
GARS1-DT,FKBP8,-0.5050389783595008,neg
GARS1-DT,SERF2,-0.4727549530552129,neg
GARS1-DT,HBQ1,-0.47103357330450507,neg
GARS1-DT,UBA52,-0.4673296266531085,neg
GARS1-DT,UBXN6,-0.4666594833701481,neg
GARS1-DT,FTL,-0.4641167548018291,neg
GARS1-DT,BLVRB,-0.46357070743359036,neg
GARS1-DT,TRAPPC5,-0.46096750994544566,neg
GARS1-DT,PRDX5,-0.45898033059313526,neg
GARS1-DT,R3HDM4,-0.45851073605209275,neg
GARS1-DT,UBL7,-0.45822107546426133,neg
GARS1-DT,BSG,-0.4535252988314705,neg
GARS1-DT,MARCHF2,-0.45265222920683273,neg
GARS1-DT,ATP5F1E,-0.4523441046497452,neg
GARS1-DT,SHARPIN,-0.45002869659777467,neg
GARS1-DT,LYL1,-0.44806051546299464,neg
GARS1-DT,FKBP1B,-0.43865865475832766,neg
GARS1-DT,RNF10,-0.43802000638286154,neg
GARS1-DT,PRDX6,-0.43693391479794674,neg
GARS1-DT,GYPC,-0.43602783484118895,neg
GARS1-DT,CNPPD1,-0.43287154111618986,neg
GARS1-DT,MAF1,-0.43214166749886523,neg
GARS1-DT,TESC,-0.4305042618312485,neg
GARS1-DT,MPP1,-0.4302788431966,neg
GARS1-DT,FIS1,-0.4301181041231741,neg
GARS1-DT,AKT1S1,-0.4281733409500922,neg
GARS1-DT,COX6B1,-0.42345955427999,neg
GARS1-DT,ELOF1,-0.422271182313004,neg
GARS1-DT,GPX1,-0.4153592803060325,neg
GARS1-DT,PAGE2B,-0.41525531913340336,neg
GARS1-DT,AP2M1,-0.4123932378875674,neg
GARS1-DT,HBB,-0.408127341461841,neg
GARS1-DT,HBA1,-0.40157429007996387,neg
GARS1-DT,SLC25A39,-0.40103260999264967,neg
GARS1-DT,PSMF1,-0.399776313131999,neg
GARS1-DT,RILP,-0.3984501998146053,neg
GARS1-DT,GNAS,-0.39767569114040846,neg
GARS1-DT,DPM2,-0.3975441072765405,neg
GARS1-DT,MYL4,-0.3968886911833252,neg
GARS1-DT,GMPR,-0.3888151736516158,neg
GARS1-DT,HBM,-0.38796979234643814,neg
GARS1-DT,HBA2,-0.38641944612872575,neg
GARS1-DT,RUNDC3A,-0.3854878850675007,neg
GARS1-DT,GFUS,-0.38383181828979124,neg
GARS1-DT,SLC48A1,-0.3836152984118849,neg
ENSG00000260257,GDI1,0.6029953228892957,pos
ENSG00000260257,PRR14,0.5512075234152249,pos
ENSG00000260257,ATP6V0A1,0.5411209849078029,pos
ENSG00000260257,TTLL3,0.5406203703848372,pos
ENSG00000260257,RELT,0.5372411962795339,pos
ENSG00000260257,FMNL1,0.5358190678638368,pos
ENSG00000260257,MYO9B,0.5354938812752656,pos
ENSG00000260257,FAM193B,0.5311597777899429,pos
ENSG00000260257,INPP5D,0.5241836760491172,pos
ENSG00000260257,INPPL1,0.5201340339579612,pos
ENSG00000260257,LY6G5B,0.51649912130094,pos
ENSG00000260257,LMBR1L,0.5140972372735474,pos
ENSG00000260257,PABPN1,0.5130666855696534,pos
ENSG00000260257,ZBTB48,0.5110759221672588,pos
ENSG00000260257,TAFAZZIN,0.5102293034684323,pos
ENSG00000260257,TRPC4AP,0.5073119707897169,pos
ENSG00000260257,HDAC3,0.5059136476223768,pos
ENSG00000260257,SKIC2,0.5052294235091925,pos
ENSG00000260257,PPP2R2D,0.5040676463961886,pos
ENSG00000260257,SF1,0.5018411517297677,pos
ENSG00000260257,MAST3,0.5007733883840317,pos
ENSG00000260257,DHX34,0.500099173126228,pos
ENSG00000260257,SAMD4B,0.49906948605654045,pos
ENSG00000260257,ARHGEF1,0.4984185649726034,pos
ENSG00000260257,GAK,0.49731207065228134,pos
ENSG00000260257,IST1,0.49604802683144555,pos
ENSG00000260257,DNM2,0.49415239294936947,pos
ENSG00000260257,ZSWIM8,0.49357569564782794,pos
ENSG00000260257,TCIRG1,0.4932700242410347,pos
ENSG00000260257,ATP6AP1,0.49190390194460054,pos
ENSG00000260257,CCDC88B,0.49082382391136814,pos
ENSG00000260257,STX4,0.4867123994843916,pos
ENSG00000260257,ARID3B,0.48548273314897583,pos
ENSG00000260257,ELL,0.4844869360114346,pos
ENSG00000260257,TOR1AIP2,0.4844309668366752,pos
ENSG00000260257,FBXO42,0.4836653201904899,pos
ENSG00000260257,DVL3,0.4833176163018488,pos
ENSG00000260257,FCHSD1,0.4790980487094885,pos
ENSG00000260257,CCDC159,0.47868369986718273,pos
ENSG00000260257,KDM5B,0.4783089973695149,pos
ENSG00000260257,AP1G1,0.4768294647341349,pos
ENSG00000260257,RBM10,0.476809360034472,pos
ENSG00000260257,ATG4B,0.47633720584583367,pos
ENSG00000260257,DOCK2,0.47476813141002505,pos
ENSG00000260257,ARHGAP45,0.47373779859826326,pos
ENSG00000260257,STK10,0.4737218329427299,pos
ENSG00000260257,GRIPAP1,0.47329847828329014,pos
ENSG00000260257,DDX39B,0.4723626889441592,pos
ENSG00000260257,GMEB2,0.4722525431452626,pos
ENSG00000260257,GPR108,0.4722272770991162,pos
ENSG00000260257,C2orf88,-0.44383533751825827,neg
ENSG00000260257,PAGE2B,-0.42685510452974446,neg
ENSG00000260257,VTI1B,-0.4181642389304364,neg
ENSG00000260257,DCAF12,-0.41556513758010133,neg
ENSG00000260257,STMP1,-0.41152356574456567,neg
ENSG00000260257,FOXO4,-0.4057260732900642,neg
ENSG00000260257,XK,-0.39065282060143036,neg
ENSG00000260257,VCF1,-0.3901120095504091,neg
ENSG00000260257,ATP5F1E,-0.37973309304673963,neg
ENSG00000260257,EMC3,-0.37783372068353344,neg
ENSG00000260257,NCOA4,-0.37615546921745757,neg
ENSG00000260257,FBXO9,-0.3704415661863348,neg
ENSG00000260257,FIS1,-0.36958732776752234,neg
ENSG00000260257,BLVRB,-0.3528834747188918,neg
ENSG00000260257,PINK1,-0.35175751895378987,neg
ENSG00000260257,DPCD,-0.3492829597765207,neg
ENSG00000260257,MKRN1,-0.3488034498097873,neg
ENSG00000260257,ADIPOR1,-0.34754192600711536,neg
ENSG00000260257,CHPT1,-0.34521503265857195,neg
ENSG00000260257,UQCR11,-0.34248486268148043,neg
ENSG00000260257,GLRX5,-0.34038547482315173,neg
ENSG00000260257,CISD2,-0.3401937027229875,neg
ENSG00000260257,BBOF1,-0.33992448337163317,neg
ENSG00000260257,HBB,-0.339319422092579,neg
ENSG00000260257,TPGS2,-0.33886702590315565,neg
ENSG00000260257,GID4,-0.33787735379197525,neg
ENSG00000260257,NTAN1,-0.33405203909894365,neg
ENSG00000260257,FUNDC2,-0.33309006695573273,neg
ENSG00000260257,FAM210B,-0.3319529496970655,neg
ENSG00000260257,SRRD,-0.3304578332543064,neg
ENSG00000260257,RNF14,-0.3294937205221552,neg
ENSG00000260257,SERF2,-0.32739298165516795,neg
ENSG00000260257,HAGH,-0.32681834000725624,neg
ENSG00000260257,MICAL2,-0.3263812767582617,neg
ENSG00000260257,STRADB,-0.3256510350160833,neg
ENSG00000260257,TANGO2,-0.32559400252782295,neg
ENSG00000260257,AKT1S1,-0.3251480324355553,neg
ENSG00000260257,OAZ1,-0.32432575023904314,neg
ENSG00000260257,MFSD2B,-0.32389029376958256,neg
ENSG00000260257,FKBP1B,-0.3230293107332696,neg
ENSG00000260257,VCF2,-0.32171532619966176,neg
ENSG00000260257,FKBP8,-0.32094150114268466,neg
ENSG00000260257,GMPR,-0.3208443433449372,neg
ENSG00000260257,RGS6,-0.3194333855773742,neg
ENSG00000260257,MARCHF8,-0.31888887131847277,neg
ENSG00000260257,LGALS3,-0.3187758777552283,neg
ENSG00000260257,MARCHF2,-0.3179678905877457,neg
ENSG00000260257,RILP,-0.31777279875073855,neg
ENSG00000260257,GET3,-0.3174686953377896,neg
ENSG00000260257,LYL1,-0.3172393076856219,neg
ENSG00000260927,NONO,0.8612292703006096,pos
ENSG00000260927,IPO9,0.8535478160902789,pos
ENSG00000260927,CS,0.8521195470614064,pos
ENSG00000260927,TATDN2,0.8508110638551565,pos
ENSG00000260927,BAZ1B,0.8496305112911551,pos
ENSG00000260927,PEX26,0.8495296242954579,pos
ENSG00000260927,DLST,0.8482231455241591,pos
ENSG00000260927,RBMX,0.8479446607736151,pos
ENSG00000260927,CNOT9,0.84755642228243,pos
ENSG00000260927,EIF4B,0.8470323001651668,pos
ENSG00000260927,SFPQ,0.8465902528704551,pos
ENSG00000260927,CSNK2A1,0.8451277124498539,pos
ENSG00000260927,ARMH3,0.8447315344663396,pos
ENSG00000260927,PTDSS1,0.8443981564945902,pos
ENSG00000260927,ELAVL1,0.8434661608872119,pos
ENSG00000260927,HARS1,0.8427251144336869,pos
ENSG00000260927,INO80,0.8422021302089442,pos
ENSG00000260927,GORASP2,0.8414310493499999,pos
ENSG00000260927,PHACTR4,0.8407078269226536,pos
ENSG00000260927,NFX1,0.8391367937628079,pos
ENSG00000260927,RFC1,0.8386425283179123,pos
ENSG00000260927,QRICH1,0.8380087512966021,pos
ENSG00000260927,NFATC2IP,0.8379792059806968,pos
ENSG00000260927,ERCC5,0.8377769292493704,pos
ENSG00000260927,ESYT2,0.8348888405146165,pos
ENSG00000260927,SART3,0.8343035265496884,pos
ENSG00000260927,RNPS1,0.8337824263384737,pos
ENSG00000260927,BRD9,0.8332533294013237,pos
ENSG00000260927,RCC2,0.8324165557585013,pos
ENSG00000260927,SENP3,0.8303798249875084,pos
ENSG00000260927,TRIM44,0.8302838489752462,pos
ENSG00000260927,UBE2G2,0.830005371333088,pos
ENSG00000260927,ACTR8,0.8283239273787067,pos
ENSG00000260927,BRD7,0.8270684834396503,pos
ENSG00000260927,POLR3A,0.826173241257069,pos
ENSG00000260927,CYB5B,0.8261056007337299,pos
ENSG00000260927,SREBF2,0.8253529492986723,pos
ENSG00000260927,METTL16,0.8249698067858197,pos
ENSG00000260927,USP24,0.8248008934795326,pos
ENSG00000260927,KHDRBS1,0.8244900310547558,pos
ENSG00000260927,ZC3H7B,0.8242365802663707,pos
ENSG00000260927,REPS1,0.8228270766011919,pos
ENSG00000260927,LSG1,0.8224938506210351,pos
ENSG00000260927,PRPF4,0.8224521978920969,pos
ENSG00000260927,RBBP7,0.8224157666872294,pos
ENSG00000260927,DROSHA,0.822093530493836,pos
ENSG00000260927,EXOC2,0.8218663642957283,pos
ENSG00000260927,MAP3K4,0.8217669194635534,pos
ENSG00000260927,PTBP1,0.8205044555303167,pos
ENSG00000260927,BLMH,0.82021483562128,pos
ENSG00000260927,R3HDM4,-0.5920167379271255,neg
ENSG00000260927,SLC25A37,-0.5714032184073654,neg
ENSG00000260927,IFITM2,-0.5394281534598285,neg
ENSG00000260927,PINK1,-0.5362758834649122,neg
ENSG00000260927,OAZ1,-0.5247478364343366,neg
ENSG00000260927,NFE2,-0.5226995073150753,neg
ENSG00000260927,IL1R2,-0.5195254111490311,neg
ENSG00000260927,GRB10,-0.5112301161529816,neg
ENSG00000260927,ABTB1,-0.5039335324217086,neg
ENSG00000260927,YPEL3,-0.5006801259417716,neg
ENSG00000260927,CYSTM1,-0.497857902826276,neg
ENSG00000260927,MPP1,-0.49006252907260683,neg
ENSG00000260927,CMTM2,-0.4891025410248028,neg
ENSG00000260927,OLAH,-0.47917032497768863,neg
ENSG00000260927,ECHDC3,-0.4762849153860194,neg
ENSG00000260927,TRAPPC5,-0.4742293073583483,neg
ENSG00000260927,TALDO1,-0.47235771715261743,neg
ENSG00000260927,SLC5A9,-0.46952079245799017,neg
ENSG00000260927,CLEC4E,-0.4682908986566598,neg
ENSG00000260927,RNF10,-0.46686513139469243,neg
ENSG00000260927,MAOA,-0.4657768168409136,neg
ENSG00000260927,S100A11,-0.4650761660934197,neg
ENSG00000260927,MTHFS,-0.4631576635575145,neg
ENSG00000260927,ALPL,-0.46158469433571975,neg
ENSG00000260927,TPST1,-0.4599678591511821,neg
ENSG00000260927,PLIN5,-0.458055488166601,neg
ENSG00000260927,NCF4,-0.4537887086838125,neg
ENSG00000260927,SYN2,-0.4516224855867551,neg
ENSG00000260927,DAAM2,-0.4506828355231189,neg
ENSG00000260927,TMEM91,-0.44997507070413845,neg
ENSG00000260927,REPS2,-0.4497588892779284,neg
ENSG00000260927,GRINA,-0.4492982461837033,neg
ENSG00000260927,MSRB1,-0.4467820605317115,neg
ENSG00000260927,TMIGD3,-0.4449231503743378,neg
ENSG00000260927,CEACAM4,-0.44413764398317324,neg
ENSG00000260927,S100A9,-0.4436736379572967,neg
ENSG00000260927,FLOT1,-0.4435318292501245,neg
ENSG00000260927,GMFG,-0.4433499468719251,neg
ENSG00000260927,LY96,-0.4414059681108426,neg
ENSG00000260927,SNX3,-0.44023882410262055,neg
ENSG00000260927,PHC2,-0.43544485805091177,neg
ENSG00000260927,ARMC12,-0.4326683065410859,neg
ENSG00000260927,CSF3R,-0.43207451693399485,neg
ENSG00000260927,FPR1,-0.4300917713697251,neg
ENSG00000260927,MARCHF2,-0.4300152521595539,neg
ENSG00000260927,ALOX15B,-0.42635512836061235,neg
ENSG00000260927,TXN,-0.4251237895554267,neg
ENSG00000260927,NSUN7,-0.4200184259169699,neg
ENSG00000260927,RAB32,-0.419681307634654,neg
ENSG00000260927,SLC11A1,-0.4168186388369372,neg
SNHG30,CAMLG,0.6062903465819213,pos
SNHG30,RARS2,0.6031532478685268,pos
SNHG30,PHF5A,0.594492311713377,pos
SNHG30,TAF11,0.593069845821732,pos
SNHG30,WDR53,0.5902970759157139,pos
SNHG30,MED30,0.5851512860101971,pos
SNHG30,PSMB1,0.5842479709432017,pos
SNHG30,ANAPC16,0.5810266924949112,pos
SNHG30,DUSP28,0.5726681784459184,pos
SNHG30,OXLD1,0.5633415263067334,pos
SNHG30,UCK1,0.5612879316467728,pos
SNHG30,B2M,0.5567212399863888,pos
SNHG30,IGBP1,0.5549214369508917,pos
SNHG30,ZSCAN16,0.5544611264876197,pos
SNHG30,PDCD2,0.5506672549598174,pos
SNHG30,COA1,0.5476851266811676,pos
SNHG30,TXNDC12,0.5458026031229113,pos
SNHG30,C1orf43,0.5433994649083492,pos
SNHG30,ING4,0.5420350665930538,pos
SNHG30,CRIPT,0.5417116594312774,pos
SNHG30,IAH1,0.5416120678125924,pos
SNHG30,CCNQ,0.540774486131114,pos
SNHG30,ATP6V1G1,0.5391856799063439,pos
SNHG30,FAM216A,0.5390018086760274,pos
SNHG30,NDUFAF6,0.5386581968462161,pos
SNHG30,SAYSD1,0.5384252403287351,pos
SNHG30,GLRX2,0.5374315372298933,pos
SNHG30,PMPCB,0.5357088378942939,pos
SNHG30,NCBP2AS2,0.5337365654805252,pos
SNHG30,TMEM243,0.5313031311721034,pos
SNHG30,C15orf40,0.5311856574145154,pos
SNHG30,SSR2,0.5304360218140932,pos
SNHG30,CIAO2A,0.5300312377326455,pos
SNHG30,STAMBP,0.5295503259707,pos
SNHG30,PPP1CC,0.5286127287992658,pos
SNHG30,POC5,0.5280757641779125,pos
SNHG30,ABRAXAS1,0.5270217005449993,pos
SNHG30,H2AZ1,0.5265783828170474,pos
SNHG30,KLHL7,0.5262834727706829,pos
SNHG30,HNRNPC,0.5258350532379105,pos
SNHG30,RPAP3,0.5243785199963028,pos
SNHG30,ANAPC13,0.5239656886747808,pos
SNHG30,TRIM13,0.522016115638415,pos
SNHG30,POLR3GL,0.5196348245502918,pos
SNHG30,NKAPD1,0.5190917725159259,pos
SNHG30,USF1,0.515932817474476,pos
SNHG30,CDKN2AIPNL,0.5156774465464351,pos
SNHG30,BTF3L4,0.5150792732236382,pos
SNHG30,MDP1,0.5150602793476105,pos
SNHG30,EMC6,0.5150366738391854,pos
SNHG30,WBP2,-0.39555929536805057,neg
SNHG30,RNF10,-0.3884198353428965,neg
SNHG30,BAG6,-0.3837770488221907,neg
SNHG30,MPP1,-0.3631815516302579,neg
SNHG30,VWCE,-0.3589105675255018,neg
SNHG30,ATP6V0C,-0.3586362413403888,neg
SNHG30,HBA2,-0.35811802685103333,neg
SNHG30,BCAM,-0.3498469296892091,neg
SNHG30,HBA1,-0.34877223515116784,neg
SNHG30,R3HDM4,-0.34809764982381897,neg
SNHG30,GNAS,-0.3480162811717749,neg
SNHG30,SHISA7,-0.3468267672769467,neg
SNHG30,NUCB1,-0.3421802005577916,neg
SNHG30,CDC34,-0.3387691486333443,neg
SNHG30,PPDPF,-0.33844319201104484,neg
SNHG30,FKBP8,-0.33511229220237065,neg
SNHG30,SLC38A5,-0.3343540662897072,neg
SNHG30,KLC3,-0.33325173765036176,neg
SNHG30,PSMF1,-0.32880944404090606,neg
SNHG30,SLC25A37,-0.3236014801366569,neg
SNHG30,ADIPOR1,-0.3228956457563955,neg
SNHG30,ASCC2,-0.32196216752160367,neg
SNHG30,SGIP1,-0.3198645522641922,neg
SNHG30,MCOLN1,-0.31935665768482535,neg
SNHG30,NPRL3,-0.31849538113853965,neg
SNHG30,SLC25A39,-0.31689602290286506,neg
SNHG30,SHARPIN,-0.31569222072412373,neg
SNHG30,ZER1,-0.3144091413422367,neg
SNHG30,CARM1,-0.3135850993145324,neg
SNHG30,BSG,-0.3125295524774778,neg
SNHG30,HK1,-0.31119297983182287,neg
SNHG30,YBX3,-0.30656244397517185,neg
SNHG30,IGF2BP2,-0.3028686410581997,neg
SNHG30,DMTN,-0.2989670011370476,neg
SNHG30,TMOD1,-0.2987880488487193,neg
SNHG30,RAB3IL1,-0.2976451435423033,neg
SNHG30,SLC6A8,-0.29633584163748966,neg
SNHG30,FBXO7,-0.2947035882583917,neg
SNHG30,PNPLA2,-0.2942016482170601,neg
SNHG30,KRT1,-0.2871673463745104,neg
SNHG30,CNPPD1,-0.28697930210679407,neg
SNHG30,TESC,-0.28330092814449287,neg
SNHG30,GFUS,-0.2827079254546212,neg
SNHG30,PRDX6,-0.2777134244158641,neg
SNHG30,FAM210B,-0.2770743696243057,neg
SNHG30,HBB,-0.2763837976385754,neg
SNHG30,UBXN6,-0.2754081012172291,neg
SNHG30,THEM5,-0.2740114126580693,neg
SNHG30,YY1AP1,-0.27384843483366933,neg
SNHG30,OR2W3,-0.2735728944009259,neg
CD27-AS1,RBM4B,0.674170837536436,pos
CD27-AS1,CLDN15,0.6671351569449038,pos
CD27-AS1,METTL25B,0.6616993749374802,pos
CD27-AS1,LMAN2L,0.6550621440029709,pos
CD27-AS1,ZSCAN26,0.6537899478038102,pos
CD27-AS1,CEP89,0.6526371390950024,pos
CD27-AS1,UTP6,0.648546216097887,pos
CD27-AS1,C2orf42,0.6421010719435987,pos
CD27-AS1,MPHOSPH8,0.6387318826944887,pos
CD27-AS1,ENSG00000287839,0.6355659852115717,pos
CD27-AS1,USP21,0.6352106645553975,pos
CD27-AS1,NUP43,0.6327846894136008,pos
CD27-AS1,TCHP,0.631670258368523,pos
CD27-AS1,ZNF133,0.6308061577011832,pos
CD27-AS1,PYGO2,0.6288355020529843,pos
CD27-AS1,PDCD2,0.6288323367122233,pos
CD27-AS1,C22orf39,0.6282302210956342,pos
CD27-AS1,ZFYVE19,0.6279841803251804,pos
CD27-AS1,TBCK,0.6256365756714671,pos
CD27-AS1,FAM111A,0.625571739016222,pos
CD27-AS1,LIAS,0.6247536693689482,pos
CD27-AS1,FAM98A,0.6245591518238182,pos
CD27-AS1,LPCAT4,0.6221074081402802,pos
CD27-AS1,IP6K2,0.6198123128302988,pos
CD27-AS1,MRPS14,0.6181762263241624,pos
CD27-AS1,UBAC2,0.6179020825726762,pos
CD27-AS1,QRICH2,0.6165934525297433,pos
CD27-AS1,COG4,0.6165562146319777,pos
CD27-AS1,SLC7A6OS,0.616499426196809,pos
CD27-AS1,GLT8D1,0.6161505808169357,pos
CD27-AS1,PROCA1,0.6157246411138555,pos
CD27-AS1,SMIM7,0.6140428510095397,pos
CD27-AS1,DNASE1,0.6133718710808149,pos
CD27-AS1,METTL6,0.6127704331825783,pos
CD27-AS1,KYAT1,0.6125706681432544,pos
CD27-AS1,ANAPC7,0.6122263976492663,pos
CD27-AS1,FAM78A,0.6096023394495967,pos
CD27-AS1,CFAP298,0.6091967667836302,pos
CD27-AS1,TXNDC15,0.6088420007632858,pos
CD27-AS1,TMEM42,0.6083221959375283,pos
CD27-AS1,HDAC1,0.607918702528667,pos
CD27-AS1,POLR2D,0.6074134375925658,pos
CD27-AS1,SETD4,0.6070657271554454,pos
CD27-AS1,CCDC30,0.6070259839769455,pos
CD27-AS1,KCTD13,0.6066023348331991,pos
CD27-AS1,UQCC1,0.6051648051024798,pos
CD27-AS1,ZNF512,0.6047767544620553,pos
CD27-AS1,POLG2,0.6043602561899698,pos
CD27-AS1,CNPY2,0.6037729037806435,pos
CD27-AS1,SH2B1,0.6020733291913456,pos
CD27-AS1,R3HDM4,-0.4719376865196613,neg
CD27-AS1,RNF10,-0.4513030820240507,neg
CD27-AS1,MPP1,-0.416422405014772,neg
CD27-AS1,UBE2H,-0.41617087006799,neg
CD27-AS1,CDKN2D,-0.40114227800217134,neg
CD27-AS1,ATP6V0C,-0.35569839720170776,neg
CD27-AS1,ADM,-0.34816425335031576,neg
CD27-AS1,ARID5A,-0.3379296266258119,neg
CD27-AS1,SLC25A37,-0.32815959764461283,neg
CD27-AS1,CDC34,-0.3251364303429339,neg
CD27-AS1,GRINA,-0.32313291024032764,neg
CD27-AS1,GADD45A,-0.3195150976127253,neg
CD27-AS1,MAP2K3,-0.3168909954531463,neg
CD27-AS1,ADIPOR1,-0.3164160844991856,neg
CD27-AS1,UBAP1,-0.3132489566161259,neg
CD27-AS1,NLRP3,-0.30717222002525996,neg
CD27-AS1,POR,-0.3069637356424743,neg
CD27-AS1,CEBPB,-0.3004002866185467,neg
CD27-AS1,PFKFB2,-0.29640040094398407,neg
CD27-AS1,SEMA6B,-0.2954580171967274,neg
CD27-AS1,CYSTM1,-0.29032381732852175,neg
CD27-AS1,WBP2,-0.28751231636076696,neg
CD27-AS1,MMP9,-0.2865121980692529,neg
CD27-AS1,FCAR,-0.28524909119456765,neg
CD27-AS1,PFKFB3,-0.282743814131392,neg
CD27-AS1,BCAM,-0.2818172487097719,neg
CD27-AS1,MSRA,-0.28004510917751524,neg
CD27-AS1,PXT1,-0.27610272200548364,neg
CD27-AS1,ARG1,-0.2734081665428979,neg
CD27-AS1,HBA2,-0.2724703167537895,neg
CD27-AS1,ETS2,-0.27181949683057965,neg
CD27-AS1,GNB2,-0.27073961471161706,neg
CD27-AS1,NFIL3,-0.2680296576712201,neg
CD27-AS1,VWCE,-0.2663542112521336,neg
CD27-AS1,HBA1,-0.2655081876670341,neg
CD27-AS1,UBALD2,-0.2637269281812143,neg
CD27-AS1,FKBP8,-0.2598679911725382,neg
CD27-AS1,EDNRB,-0.2597376919428081,neg
CD27-AS1,MAP1LC3B,-0.25941847360009007,neg
CD27-AS1,TESC,-0.25666709573938673,neg
CD27-AS1,JMJD6,-0.25422310990988484,neg
CD27-AS1,SLC2A3,-0.2532535868822831,neg
CD27-AS1,AGFG1,-0.2503960586454333,neg
CD27-AS1,BCL3,-0.24778982246992942,neg
CD27-AS1,ADGRG3,-0.24685619022487795,neg
CD27-AS1,MCOLN1,-0.2465880043570486,neg
CD27-AS1,GPR84,-0.24592650735777785,neg
CD27-AS1,SLC6A8,-0.2454251791357138,neg
CD27-AS1,EXOSC4,-0.2438698985004473,neg
CD27-AS1,IL1RAP,-0.242880346707754,neg
ARRDC1-AS1,FLAD1,0.9017629086335586,pos
ARRDC1-AS1,DMAP1,0.8761340402575358,pos
ARRDC1-AS1,TRMU,0.8754680429581437,pos
ARRDC1-AS1,COPS7B,0.8689674596561943,pos
ARRDC1-AS1,FASTK,0.8666441827939664,pos
ARRDC1-AS1,CAPN10,0.8644295786376025,pos
ARRDC1-AS1,FAAP100,0.8638062810436867,pos
ARRDC1-AS1,LRRC14,0.8603992278441667,pos
ARRDC1-AS1,SH2B1,0.8597978178205365,pos
ARRDC1-AS1,UQCC1,0.8558546964920505,pos
ARRDC1-AS1,TYSND1,0.8493578135030116,pos
ARRDC1-AS1,TTC31,0.8476088432009382,pos
ARRDC1-AS1,CPSF4,0.8464005806391146,pos
ARRDC1-AS1,TRMT2A,0.8441526431971527,pos
ARRDC1-AS1,TMEM138,0.8436489620097812,pos
ARRDC1-AS1,COQ4,0.8411397013919921,pos
ARRDC1-AS1,ENTR1,0.8382388739556484,pos
ARRDC1-AS1,PRKRIP1,0.8378313933171317,pos
ARRDC1-AS1,XYLT2,0.8369303497603419,pos
ARRDC1-AS1,CACTIN,0.8352465485923791,pos
ARRDC1-AS1,NUBP2,0.8351132160468778,pos
ARRDC1-AS1,NELFB,0.8347935268712989,pos
ARRDC1-AS1,CCDC137,0.8340397064204778,pos
ARRDC1-AS1,ANAPC5,0.8340157718767244,pos
ARRDC1-AS1,FCSK,0.833393374872051,pos
ARRDC1-AS1,ZNF783,0.8331505962918556,pos
ARRDC1-AS1,PPP1R37,0.8327839678967965,pos
ARRDC1-AS1,DPH2,0.832776319835939,pos
ARRDC1-AS1,ZNF263,0.8325201735365758,pos
ARRDC1-AS1,NDUFA10,0.8323869551880457,pos
ARRDC1-AS1,TRIM65,0.8320797712131931,pos
ARRDC1-AS1,TMEM223,0.8313549188505264,pos
ARRDC1-AS1,GTF3C5,0.8306575202044197,pos
ARRDC1-AS1,NUDCD3,0.8306079713271933,pos
ARRDC1-AS1,MMS19,0.8298779057139407,pos
ARRDC1-AS1,ARFRP1,0.829664843835997,pos
ARRDC1-AS1,ZNF133,0.8284251987717391,pos
ARRDC1-AS1,REXO4,0.8271825665667145,pos
ARRDC1-AS1,TAB1,0.8268145277755619,pos
ARRDC1-AS1,ZDHHC24,0.8263839249545539,pos
ARRDC1-AS1,INO80E,0.8260143898121872,pos
