gene,mean_cpm,mean_log2cpm,cv
HAX1,42.90885464916851,5.456439997524999,0.27675653043098736
TTC3,89.60318454641046,6.501489854304253,0.276907338058193
RPL3,928.4438682853315,9.860223929161899,0.27699663741041386
TXNL1,39.96286798314474,5.35624482292573,0.2770141895519868
EPB41,51.71673877840248,5.720189218386697,0.27728835707559546
MOGS,64.58982007475159,6.035400012362867,0.2772900744075311
RAB11FIP3,54.737139721109884,5.80056706403075,0.277528586882484
TOMM20,60.99103683566082,5.953987728974939,0.27760113648830104
IK,39.40237037417744,5.336368032090982,0.2777397459193593
CTSZ,218.47414837730886,7.777907206053365,0.27776795053105213
SETD5,82.26406342241746,6.379622060960065,0.27779888695873706
NR1H2,51.21701584386646,5.706448106152198,0.27782913001694615
SUPT7L,42.86388034527077,5.454961538163256,0.2779121650637567
SF3B1,223.11395423043487,7.808088669378474,0.27830255238674784
HPS1,47.19057558747533,5.590679127595004,0.2786222412921816
VPS13D,45.57647840713031,5.541529658080778,0.2786434044880272
OGFR,78.24505627145624,6.308249029948566,0.2787958910563944
ATP5F1E,93.36240238714,6.560140243730668,0.2789024790193073
COX6C,69.26276279459009,6.134688400620563,0.2789638520895603
PRDX3,192.119243767106,7.5933481215624115,0.27910694202237885
PRKAR1A,114.01633625365125,6.845694977538311,0.27918742221496906
TFG,83.6298033429526,6.403093909098153,0.2793322425084184
ILRUN,136.29231898988212,7.101107103932854,0.2795854542482153
ASGR2,450.46321780897307,8.818464641165823,0.27965317982379434
NDUFB7,49.09234424268614,5.646518223914998,0.279702112415648
PAF1,39.00121472912929,5.321971906314399,0.27982650139390836
RPS29,127.42564731341226,7.004789535201829,0.27985899546441145
ANXA7,74.360691349776,6.235740295006826,0.28008550934718646
ZFAND2B,40.240208095043485,5.36597970734435,0.2800949614535738
NDUFS3,39.89560219315144,5.353873802717835,0.28010499574534026
LETMD1,46.984704825565046,5.584502713455389,0.2802269740570106
RPS14,237.0102167110877,7.894879693064513,0.2806028440341756
COASY,84.90523937986582,6.424674219229423,0.280814355619199
TAF15,73.80251227143243,6.225014819287335,0.2808567792451237
RAB7A,118.7659819250719,6.904074376054149,0.2809628711750655
YTHDC1,40.53147754265147,5.37613329353515,0.28109705911797284
GLRX5,43.15912914304728,5.4646398160660485,0.28111610126832914
DDX17,341.1808516306673,8.41861521894625,0.28122872581598984
SNRNP200,99.58977725784472,6.652339884095036,0.28127781186403095
SMARCA1,50.68203694384339,5.6915910269716266,0.28131638163263223
MCCC2,122.2871314437256,6.9458784106736,0.2813267390305417
CCM2,66.11817281207946,6.068631536069852,0.28133065132208435
SEC11A,44.93369561598567,5.521480955789346,0.2813942947117224
FZD5,64.63501246705273,6.036393709082818,0.281725189713345
TXNDC11,73.21526073407155,6.213643970703754,0.28177851734594095
C11orf58,56.762286184779065,5.852055938950588,0.2818467033991485
MBTPS1,53.99394950381277,5.7812009953243875,0.28187508612628687
NDUFC2,61.15873430418676,5.957885222319217,0.2819500560414469
NSUN2,51.75138154478246,5.721136973004933,0.2819564791861052
FAM107B,99.68527430681878,6.653708887637617,0.2819816303394878
COA4,38.53038372795088,5.304890054591431,0.2821138528390247
COA3,39.50946666965232,5.340187186129615,0.2821210991008657
NDUFS8,42.30856385178499,5.436580427111344,0.2821704805264382
SZT2,53.47713840827603,5.767579017902979,0.2823237901705803
EDC4,44.72094146901873,5.514783206197848,0.28242103353892184
ITM2B,195.1927455947766,7.616127887356693,0.28243753763626245
CCS,55.55069582865248,5.821472870868509,0.2824694716144256
HNRNPH1,237.6851886185045,7.898965233908643,0.28260025850943354
AFDN,111.4294685778614,6.812876415716302,0.28261158063350933
AIG1,93.99168052089023,6.569729260995852,0.2827009615844729
MACO1,40.01052086767255,5.357922162093971,0.28278962243948397
XRN1,41.014208901211795,5.392805414316817,0.2829026604231977
SUGP2,101.20307992009592,6.6752948627478785,0.28294505074566184
SFXN1,85.21518116292413,6.4298700229032315,0.28299849987174125
RAD21,51.22878114963858,5.7067731311671315,0.2832159474449933
RER1,110.16558011692261,6.796566349405664,0.2832936580288025
RBM47,60.38924875763284,5.939914110056345,0.2833353923077237
ZMIZ2,66.90874137777325,6.085525388512904,0.2834100426008631
ABCF3,44.516533542692095,5.5083187836566845,0.2835658695859444
C1orf43,110.9258211671618,6.806399092688473,0.28358191418080475
N4BP2L2,50.449090674533494,5.685073673640536,0.2836395423470574
BANF1,44.56201126786628,5.509759528986311,0.28366896730479846
SYNCRIP,72.91735488289532,6.207841226024344,0.28368069373086424
NAGLU,52.734652294109004,5.747780845478067,0.2836960991064066
PRPF38B,47.668643545916495,5.6049206604047335,0.2838076323713562
SCRIB,48.53646257887385,5.630418943646635,0.2839451272033156
ARF6,48.69240892535014,5.634953575604496,0.2839596906260231
STRN4,39.44625791089911,5.337934325524707,0.28411370518795676
ATP5MG,46.34967261057354,5.5652825454018275,0.28413825662733944
DAP,145.01124779581565,7.1899356993883,0.28414304432149995
SMARCA2,54.41184645753085,5.792122536838436,0.284641850857528
BRWD1,47.969671790371784,5.613816621585669,0.28471263941361713
COX6A1,77.65460274190264,6.297459287211378,0.28483617482747275
PABPN1,168.48471735656167,7.4050113794317625,0.28492769597827144
YIF1A,62.927890297647,5.998373578728444,0.2850192194276788
SHTN1,48.412042876044055,5.6267907982383,0.2850365854431396
LARP4,70.51591522858068,6.160192431411893,0.2851712794937205
