rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p
11,GTPase Binding (GO:0051020),8.363892076174194e-06,2.749493430260492,32.14594076558463,BECN1;MAPKAP1;BRK1;STK19;GOLGA5;GGA3;PPP6R1;PDE6D;DVL3;PAK2;RAB8A;RALBP1;ANKRD27;ATP6AP1;DAPK3;GAPVD1;UNC13D;RNF41;RGP1;FMNL1;TBC1D20;GNB2;GNB1;KCTD13;ARHGEF2;LCP1;DOCK2;RAB3GAP1,0.00042883955736020414,0,0
12,DNA-binding Transcription Factor Binding (GO:0140297),1.3605801522496673e-05,2.479338842975207,27.78102712474267,DAZAP2;HDAC3;LDB1;CTBP1;MAX;HDAC1;KEAP1;PARK7;YY1;PSMD9;CHCHD2;KAT5;DDRGK1;MLX;E4F1;VHL;ZBTB7A;STAT5A;SMAD2;ZBTB17;DAXX;DAPK3;STAT3;DNMT3A;ARNT;WWP2;YWHAZ;USF2;SIRT2;USF1;NCOR1;CSNK2B,0.0006394726715573437,0,0
13,Phosphoserine Residue Binding (GO:0050815),1.5267432461970563e-05,31.820770519262982,352.8856180047308,YWHAE;YWHAB;PCIF1;PIN1;YWHAZ,0.0006623716852731845,0,0
14,Ubiquitin-Like Protein Peptidase Activity (GO:0019783),1.862674135108822e-05,7.493221603123766,81.6080193443827,OTUD5;USP7;SUMO1;DESI1;USP21;USP9X;ATG4B;STAMBP;OTUB1,0.0007503915801438396,0,0
15,GTPase Regulator Activity (GO:0030695),2.0045066326444447e-05,2.136748680169201,23.11433761472507,CDC42SE1;ARF4;GDI1;DENND1A;AGAP2;GPS2;RASGRP2;ARHGAP4;RIC8A;CYTH2;TBC1D13;PDE6D;NCKAP1L;BRD8;TBC1D17;TBC1D22A;TBC1D10B;UNC45A;EIF2B4;RALBP1;ANKRD27;RANBP3;TNK2;ARAP1;GAPVD1;ARFGAP3;VAV1;ARFGAP2;ARHGAP45;RGP1;RNF167;TBC1D1;RALGAPB;TBC1D20;EEF1D;ELMO1;TBC1D25;PREB;ARHGEF2;DOCK2;RAB3GAP1;SIPA1,0.0007536944938743112,0,0
16,Protein Serine/Threonine Kinase Activity (GO:0004674),2.1404244278084086e-05,2.281425433243837,24.529706766749147,GSK3A;ARAF;STK19;IKBKB;STK10;GRK2;AKT2;GRK6;MKNK2;PHKG2;TLK2;PTK2B;PRKACA;PAK2;MARK3;BRD4;MAP4K4;BRD2;NEK9;MAP2K2;CSNK2A1;CSNK1A1;DAPK3;CSNK1D;VRK3;PRKAB1;CDK11B;NRBP1;CLK3;CDK9;TAOK3;STK24;CSNK2B;TAOK2;RPS6KB2;CDK12,0.000754499610802464,0,0
17,Ubiquitin Protein Ligase Activity (GO:0061630),3.967665428880525e-05,2.298237521668291,23.292057198732092,RNF31;LRSAM1;PPP1R11;UBE2D2;UBE2D3;UBR2;UBE3B;RNF7;RNF4;CDC42;RNF113A;RNF114;RFFL;BRAP;KCMF1;RNF44;TRIM41;WWP2;UBE4B;UBE2A;RNF40;RNF41;RNF167;ITCH;TRIM39;TRAF6;TRIP12;STUB1;TRIM38;RNF185;UBE2K;TRIM11;RNF166,0.0012884407857040477,0,0
18,Protein Phosphatase Regulator Activity (GO:0019888),4.112045060757599e-05,4.697430389159712,47.43937288638428,IGBP1;PPP3R1;PPP6R1;PPP6R2;PPP1R7;ENSA;PPP6R3;PPP2R2D;PPP2R2A;CALM3;CALM1;PPP1R9B,0.0012884407857040477,0,0
19,Polyubiquitin Modification-Dependent Protein Binding (GO:0031593),5.0929053134212924e-05,5.020415041648611,49.62718930260431,RNF31;BABAM2;VCP;UBXN1;ZFAND2B;UIMC1;UBQLN1;UFD1;IKBKG;RAD23B;UBL7,0.0015117887351418994,0,0
20,Nuclear Receptor Binding (GO:0016922),5.690443944559055e-05,3.3356239749205887,32.602846371760805,SMARCE1;DAXX;PRMT2;WBP2;BUD31;TAF10;PARK7;PHB2;MED12;SNW1;NCOR1;RXRA;THRAP3;NSD1;TRIP12;BRD8;ZBTB7A,0.001542020342359597,0,0
21,Small GTPase Binding (GO:0031267),6.005572094093293e-05,2.6451990632318503,25.711963775750647,RALBP1;ANKRD27;ATP6AP1;MAPKAP1;DAPK3;BRK1;STK19;GAPVD1;UNC13D;RNF41;RGP1;FMNL1;GOLGA5;GGA3;TBC1D20;PPP6R1;KCTD13;PDE6D;DVL3;ARHGEF2;DOCK2;PAK2;RAB8A;RAB3GAP1,0.001542020342359597,0,0
22,Protein Phosphorylated Amino Acid Binding (GO:0045309),6.0149729666509095e-05,5.473304473304474,53.193259743520784,YWHAE;SHC1;YWHAB;SH3BP2;NCK2;PLCG2;PIN1;PFN1;YWHAZ;VAV1,0.001542020342359597,0,0
23,Protein Kinase Binding (GO:0019901),8.797825998048506e-05,1.9219810193638556,17.948267566263336,BECN1;DAZAP2;GSK3A;DCTN2;DCTN1;MAPKAP1;AGAP2;PRKAG1;AP2A1;WDR45;MACROH2A1;AP2A2;IKBKB;CDC42;CASP9;ZFYVE26;CCND3;PLCG2;PRKACA;MAP2K7;RFFL;PDLIM5;PAK2;MAP2K3;NEK9;DAXX;FBXW5;STAT3;AXIN1;MSN;ATG13;PRKAB1;YWHAZ;TPCN2;USF1;TNIP1;TRAF6;TAOK2;NBR1;JTB;PIN1;ATF7;CALM3;TRIM38;CALM1;MAPRE1,0.0021573799403910247,0,0
24,RNA Polymerase II Complex Binding (GO:0000993),0.00010701404525063422,6.653927068723703,60.8338640368107,RECQL5;PCIF1;AGO2;WAC;HNRNPU;CDC73;BRD4;RTRAF,0.002514830063389904,0,0
25,Ubiquitin-Like Protein Ligase Activity (GO:0061659),0.000149215184847988,2.1554410113168427,18.989696334152722,RNF31;LRSAM1;PPP1R11;UBE2D2;UBE2D3;UBR2;UBE3B;RNF7;RNF4;CDC42;RNF113A;RNF114;RFFL;BRAP;KCMF1;PIAS4;RNF44;TRIM41;WWP2;RNF40;PIAS1;RNF41;RNF167;ITCH;TRIM39;TRAF6;TRIP12;STUB1;TRIM38;RNF185;TRIM11;RNF166,0.0032368217020871245,0,0
26,Cadherin Binding (GO:0045296),0.000149215184847988,2.1554410113168427,18.989696334152722,YWHAE;YWHAB;HDLBP;PARK7;GIGYF2;ADD1;PSMB6;CAPZB;EIF4H;STX5;PDLIM5;PAK2;WASF2;SH3GL1;CAST;UNC45A;DBNL;IST1;CSNK1D;EPS15L1;GAPVD1;YWHAZ;RAB11B;HNRNPK;EIF2S3;STK24;EEF1D;VAPB;EXOC3;CHMP4A;PFN1;MAPRE1,0.0032368217020871245,0,0
27,Nucleosome Binding (GO:0031491),0.0002251444260863486,4.1324966791570015,34.707882802887966,SMARCE1;SMARCD2;ZNHIT1;HDAC1;MBD2;SIRT6;HNRNPC;RNF4;MACROH2A1;GLYR1;NAP1L4,0.004703016900470393,0,0
28,Nuclear Thyroid Hormone Receptor Binding (GO:0046966),0.0002813595495988169,6.689828801611279,54.69521857431713,MED12;NCOR1;PRMT2;THRAP3;NSD1;TRIP12;BRD8,0.005667385213347597,0,0
29,Protein Kinase Activator Activity (GO:0030295),0.0004155650112619256,3.3235393448159405,25.87665023327868,NEK9;DAXX;MAP2K2;STRADA;AGAP2;KAT5;TRAF6;MOB2;TAOK2;NCKAP1L;CALM3;CALM1;PAK2,0.007972734005898992,0,0
30,Clathrin Adaptor Activity (GO:0035615),0.000424081596058457,10.6035734226689,82.34294730008348,AP2A1;AP2B1;AP2A2;AP2M1;AP1M1,0.007972734005898992,0,0
