gene,mean_cpm,mean_log2cpm,cv
MARK3,124.68029593601351,6.973614672598692,0.28523787811265583
UQCRC2,78.86241846654197,6.319444856525941,0.28527878598125667
GATAD2A,147.01591588080262,7.209608504329916,0.2859557411650679
WASF2,283.28612915170874,8.15119989873659,0.28604888927811284
SCYL1,88.79603269454643,6.488579801119486,0.28609507978929377
SRPRA,122.83954255946946,6.952328237328958,0.286720722929944
OGFR,177.43343623981463,7.479242173740628,0.2868494163358947
CDC42,377.7613519854887,8.56514531851276,0.28719505237823634
VPS39,97.0892624397348,6.616023312139269,0.28744575634994973
ABHD4,60.46825357011521,5.94176959083247,0.28789574230831344
POLD4,85.29633977233898,6.431227464207228,0.2879692391473029
ARL8A,112.72359053119445,6.829387744023927,0.28799305144275045
BSDC1,73.60857074595447,6.221269466151223,0.2880499441428621
RPS6KB2,47.67854069667398,5.605214013940884,0.2883819139314725
COPG1,95.20544925024728,6.588046708047506,0.28883407114707943
RBM10,73.34299140963616,6.216124835347174,0.28922913386173915
PDCD6IP,92.10517049338561,6.540789383380739,0.28973106919381275
NADSYN1,164.7595421261024,7.3729481127928995,0.29000429699970826
MED28,48.93838497276534,5.6420772595764275,0.2901126199986017
YME1L1,91.03905063227404,6.524174197363163,0.2902212055718487
DGAT1,82.75492280715976,6.388102084160114,0.29046390928557525
CDC37,124.40047422918231,6.9703989937902415,0.29056859094283427
PABPN1,140.4053909442572,7.143693312328607,0.29086777277079434
UBXN1,114.43158564913516,6.850894233726339,0.290876144169313
TYK2,333.98218687913777,8.387940570167807,0.2913931848148342
SCAMP2,119.15959924305541,6.908808096063276,0.2915267268742703
POLDIP3,51.76025819796234,5.721379719749913,0.2916293907141441
DPF2,50.353176012441345,5.682381599779522,0.29167849092613357
ARCN1,92.60902749638257,6.548575762476384,0.29177267342140795
ADIPOR2,63.929339681481224,6.020798632404362,0.29189210476816363
PPP6R2,60.74424542272626,5.948232778354524,0.29195057592335405
SH3BP2,383.5166791862006,8.586902369125207,0.29209080952168265
CALM1,285.226743126205,8.161014663981398,0.2924064053215618
MBD1,61.08793612485139,5.956241070521295,0.2925985063467913
ACAA1,127.45119998634645,7.005076557679976,0.29276858691848906
CSDE1,277.51777945841997,8.121625616147096,0.29282592189566337
PHYKPL,65.04366704254836,6.0453483223042275,0.2930583259559963
CMTM7,72.97673720379301,6.2089997656694464,0.29345138142671817
VPS28,145.56316435405662,7.195378746989131,0.2934978647905117
AP3D1,84.23888790297804,6.41343986553819,0.2934993496312054
PEF1,71.56071304738441,6.181116728053562,0.29350735825841523
CDK12,58.450790706536004,5.893624093097355,0.29366358187425656
DCAF8,101.64898434893425,6.681575542676624,0.29388919330573465
GPBP1L1,89.2376241747782,6.495657179064818,0.2939302283021032
AFTPH,53.99280642453054,5.781171007808201,0.2941288605257459
ATF6B,100.29764894475016,6.662456880250292,0.29420756435844275
PLCG2,185.14955991855203,7.540318395251966,0.29529537894958896
STX4,64.03924783779115,6.023238667998899,0.2953080773747379
SSH3,48.10512925277339,5.617801823318312,0.29549707874096887
TLE4,76.1699446641517,6.269967166127927,0.2957058820966776
ADRM1,46.50946641362802,5.570143098589695,0.29598101151825923
LDB1,124.70227444274849,6.973866943730344,0.29635321225209865
UBE2D3,316.1383791825733,8.30896866862269,0.2964071428791118
LEMD2,63.12327573048358,6.002776222179751,0.29652441641216226
SAFB,105.03436747470826,6.7283881314436425,0.29665315596030634
NPLOC4,109.90294238126089,6.793153832123231,0.29695481846218863
TIAL1,48.52155673708389,5.6299847620560595,0.2970110858332532
CNOT3,82.79470811976624,6.388787231288865,0.2974336338200551
MAP2K7,50.35713764911985,5.682492892080927,0.2980581519898116
STX5,81.25053955804307,6.361953237749343,0.29830464706707654
ANKHD1,116.65940162886112,6.878472794156855,0.29832476322902063
HLA-B,3527.7050859882343,11.784923145564285,0.29845318120982867
SDF4,72.12858580226674,6.192363557613515,0.2985609569837993
LCP1,3680.33241558434,11.846012312205897,0.298705212819626
HDAC3,46.7119514019093,5.576278788132335,0.2987241580068162
GLYR1,77.47144512260658,6.294095863866444,0.29873357253787763
PSMD13,107.53154637817315,6.761970635102097,0.2987369388360421
CLN3,88.25786660506921,6.479907419345503,0.2988380502339992
GHITM,146.71621041987552,7.206684346338409,0.2989476251350281
DBNL,392.9214021527854,8.621763991953614,0.2990023836874631
ATP6AP1,257.16492325506783,8.012149185448294,0.29949799590190807
CNBP,248.87721606853316,7.965075551529644,0.29955070535940165
STAT5A,119.37088163227035,6.911342628339069,0.2996399782182892
LSM14A,68.22042121637676,6.113125815427547,0.2998156311677559
CD2BP2,76.8845280123032,6.283264856077034,0.30010073949607796
MBD2,96.48480222367674,6.607105416667085,0.300136947454512
FDFT1,106.73043148064114,6.751282026887657,0.3006356300309256
PSMB1,68.28464377450355,6.114463724229208,0.3006360569558038
TRIP12,163.34729133361907,7.360603868816874,0.30066315577792957
TRABD,150.69874795131435,7.245065368096098,0.30069707817000035
STRADA,59.24072987957874,5.912667344765556,0.3007762820942022
OTUD5,123.33305300383903,6.958066066742442,0.30078910062640535
PPP6C,69.33975407300875,6.136268385803512,0.30087530029717235
TUBGCP2,97.40562961074305,6.620668946825653,0.3009336571258926
USF1,133.04072395298783,7.066527573436348,0.3010653181149516
CHTOP,73.50841191897904,6.219331408364288,0.3011908069149627
PARVG,173.69869589486396,7.44872502852147,0.3013778901923315
OTUB1,102.81122191314904,6.697818596123366,0.3016906989910864
PIAS1,88.81890081369323,6.488947161690475,0.3020704666287536
MLX,71.6785318855865,6.183457372153722,0.3022390420314658
DDX23,79.94796951390674,6.3389229875343265,0.3024935687563614
GAK,145.11690301225,7.190979270595105,0.30253828206434125
